Time,190-AT1001-AirTemp,990-PC-1101A-H1,990-PC-1101B-H2,990-PC-1102-H1,990-PT-1104A (barg),990-PT-1104B (barg),990-PT-1104C (barg),990-PSHL-1100,990-LT-1131 (mm),990-LT-1132 (mm),990-LT-1133 (mm),990-LT-1134 (mm),990-LT-1135 (mm),990-PT-1109 (barg),190-ZSL-1102,190-ZSH-1102,190-ZSI-1102,190-ZT-1102 (%),990-PT-1129 (barg),190-ZSL-1101,190-ZSH-1101,190-ZSI-1101,190-ZT-1101 (%),
2020.04.30 08:06:59.071,3.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:07:15.155,,,,,,,,,,,,,,182.93937683106,,,,,,,,,,
2020.04.30 08:07:58.088,,,,,,,,,,,,,,,,,,,180.03450012207,,,,,
2020.04.30 08:07:59.075,3,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:08:13.078,,,,,,,174.86114501953,,,,,,,,,,,,,,,,,
2020.04.30 08:08:59.077,2.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:09:03.078,,,,,,174.64402770996,,,,,,,,,,,,,,,,,,
2020.04.30 08:10:02.067,,,,,,,,,,,,,,,,,,,179.86979675293,,,,,
2020.04.30 08:12:00.072,,,,,,,,,,,,,,182.87199401856,,,,,,,,,,
2020.04.30 08:12:14.076,,,,,,,,,,,,,,,,,,,179.73503112793,,,,,
2020.04.30 08:12:29.078,2.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:13:29.082,2.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:14:20.079,,,,,,,,,,,,,,,,,,,179.60775756836,,,,,
2020.04.30 08:14:29.081,2.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:14:58.085,,,,,174.81622314453,,,,,,,,,,,,,,,,,,,
2020.04.30 08:15:11.084,,,,,,,,,,717.78527832031,,,,,,,,,,,,,,
2020.04.30 08:15:38.086,,,,,,,,,,,,,,182.76718139648,,,,,,,,,,
2020.04.30 08:16:29.093,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:16:54.094,,,,,,,,,,,,,,,,,,,179.49545288086,,,,,
2020.04.30 08:18:41.094,,,,,,,174.89108276367,,,,,,,,,,,,,,,,,
2020.04.30 08:19:35.013,,,,,,,,,,,,,,,,,,,179.39064025879,,,,,
2020.04.30 08:20:02.099,,,,,,,,,,,,,,182.67733764648,,,,,,,,,,
2020.04.30 08:20:29.108,2.5999999046326,,,,,,,,,,,,,,,,,99.961120605469,,,,,,
2020.04.30 08:21:29.012,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:21:53.102,,,,,,,,,,717.93078613281,,,,,,,,,,,,,,
2020.04.30 08:22:16.106,,,,,,,,,,,,,,,,,,,179.28582763672,,,,,
2020.04.30 08:23:10.102,,,,,,,,,,,,,,182.58749389648,,,,,,,,,,
2020.04.30 08:24:29.021,2.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:24:56.021,,,,,,,,,708.90734863281,,,,,,,,,,,,,,,
2020.04.30 08:25:40.108,,,,,,,,,,,,,,,,,,,179.19598388672,,,,,
2020.04.30 08:26:51.111,,,,,,,,,,,,,,182.49015808106,,,,,,,,,,
2020.04.30 08:28:49.006,,,,,,,,,,,,,,,,,,,179.09864807129,,,,,
2020.04.30 08:28:56.001,,,,,,,,,,718.07641601563,,,,,,,,,,,,,,
2020.04.30 08:29:00.008,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:30:14.002,,,,,,174.6739654541,,,,,,,,,,,,,,,,,,
2020.04.30 08:30:26.019,,,,,,,,,,,,,,182.39283752441,,,,,,,,,,
2020.04.30 08:31:30.027,2.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:32:16.016,,,,,,,,,,,,,,,,,,,179.01629638672,,,,,
2020.04.30 08:32:30.130,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:33:27.024,,,,,,,,,709.05285644531,,,,,,,,,,,,,,,
2020.04.30 08:33:30.005,2.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:33:37.022,,,,,,,,,,,,,,182.28802490234,,,,,,,,,,
2020.04.30 08:33:41.014,,,,,174.83868408203,,,,,,,,,,,,,,,,,,,
2020.04.30 08:35:00.018,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:35:11.017,,,,,,,,,,,,,,,,,,,178.91897583008,,,,,
2020.04.30 08:36:30.015,2.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:36:51.021,,,,,,,,,,,,,,182.19068908691,,,,,,,,,,
2020.04.30 08:36:52.020,,,,,,,,,,718.29467773438,,,,,,,,,,,,,,
2020.04.30 08:37:30.012,2.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:38:24.012,,,,,,,,,,,,,,,,,,,178.82164001465,,,,,
2020.04.30 08:39:30.018,2.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:39:59.026,,,,,,,,,,,,,,182.08587646484,,,,,,,,,,
2020.04.30 08:40:57.044,,,,,,,,,708.90734863281,,,,,,,,,,,,,,,
2020.04.30 08:40:59.021,,,,,,,,,,,,,,,,,,,178.70933532715,,,,,
2020.04.30 08:43:00.032,2.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:43:08.025,,,,,,,,,,,,,,181.98106384277,,,,,,,,,,
2020.04.30 08:43:45.040,,,,,,,,,,,,,,,,,,,178.59704589844,,,,,
2020.04.30 08:44:30.014,2.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:46:00.053,2.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:46:02.032,,,,,,,,,,,,,,181.8762512207,,,,,,,,,,
2020.04.30 08:46:35.038,,,,,,,,,,,,,,,,,,,178.49223327637,,,,,
2020.04.30 08:47:34.048,,,,,,174.6515045166,,,,,,,,,,,,,,,,,,
2020.04.30 08:47:43.041,,,,,,,,,,718.36743164063,,,,,,,,,,,,,,
2020.04.30 08:48:30.044,2.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:48:36.051,,,,,,,,,,,,,,,,,,99.968353271484,,,,,,
2020.04.30 08:49:01.035,,,,,,,,,,,,,,181.77891540527,,,,,,,,,,
2020.04.30 08:49:37.055,,,,,,,,,,,,,,,,,,,178.37992858887,,,,,
2020.04.30 08:51:37.044,,,,,,,,,708.98010253906,,,,,,,,,,,,,,,
2020.04.30 08:51:47.044,,,,,,,,,,,,,,181.6516418457,,,,,,,,,,
2020.04.30 08:52:00.047,2.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:52:30.055,2.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:52:49.055,,,,,174.81622314453,,,,,,,,,,,,,,,,,,,
2020.04.30 08:53:00.057,2.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:53:09.059,,,,,,,,,,,,,,,,,,,178.30505371094,,,,,
2020.04.30 08:55:00.058,3,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:55:57.070,,,,,,,,,,718.51293945313,,,,,,,,,,,,,,
2020.04.30 08:56:00.066,3.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:57:00.067,3.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 08:57:31.012,,,,,,,,,,,,,,,,,,,178.24516296387,,,,,
2020.04.30 08:57:32.056,,,,,,,,,,,,,,181.59175109863,,,,,,,,,,
2020.04.30 08:59:30.067,3.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:00:07.067,,,,,,,,,,,,746.31115722656,,,,,,,,,,,,
2020.04.30 09:02:00.072,3.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:03:03.071,,,,,,,,,,,,,,181.55432128906,,,,,,,,,,
2020.04.30 09:03:30.067,3.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:03:32.029,,,,,,,,,,718.65856933594,,,,,,,,,,,,,,
2020.04.30 09:03:39.068,,,,,174.83868408203,,,,,,,,,,,,,,,,,,,
2020.04.30 09:04:30.076,3.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:04:51.077,,,,,,,,,,,,746.16564941406,,,,,,,,,,,,
2020.04.30 09:04:52.083,,,,,,,,,,,,,,,,,,,178.1852722168,,,,,
2020.04.30 09:05:42.090,,,,,,174.70391845703,,,,,,,,,,,,,,,,,,
2020.04.30 09:06:00.083,3.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:07:28.080,,,,,,,,,,,,,,181.48693847656,,,,,,,,,,
2020.04.30 09:07:30.083,3,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:07:57.090,,,,,,,,,,,,,,,,,,99.961120605469,,,,,,
2020.04.30 09:08:17.091,,,,,,,,,,,,,,,,,,,178.1178894043,,,,,
2020.04.30 09:08:30.095,2.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:09:52.004,,,,,,,174.91354370117,,,,,,,,,,,,,,,,,
2020.04.30 09:10:30.088,3,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:11:11.087,,,,,,,,,,,,,,181.41206359863,,,,,,,,,,
2020.04.30 09:12:06.011,,,,,,,,,,,,,,,,,,,178.04301452637,,,,,
2020.04.30 09:13:02.005,,,,,174.86114501953,,,,,,,,,,,,,,,,,,,
2020.04.30 09:14:00.003,2.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:14:19.032,,,,,,,,,,718.80407714844,,,,,,,,,,,,,,
2020.04.30 09:14:37.015,,,,,,,,,708.90734863281,,,,,,,,,,,,,,,
2020.04.30 09:15:19.007,,,,,,,,,,,,,,181.33720397949,,,,,,,,,,
2020.04.30 09:16:07.022,,,,,,,,,,,,,,,,,,,177.97563171387,,,,,
2020.04.30 09:16:30.016,2.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:18:47.019,,,,,,,,,,,,,,181.25485229492,,,,,,,,,,
2020.04.30 09:19:57.015,,,,,,,,,,,,,,,,,,,177.90077209473,,,,,
2020.04.30 09:20:00.034,2.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:21:16.024,,,,,,,174.9434967041,,,,,,,,,,,,,,,,,
2020.04.30 09:21:45.023,,,,,,,,,,,,,,181.15002441406,,,,,,,,,,
2020.04.30 09:23:16.036,,,,,,,,,,,,,,,,,,,177.8258972168,,,,,
2020.04.30 09:23:30.035,2.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:25:05.044,,,,,,,,,,,,,,181.05270385742,,,,,,,,,,
2020.04.30 09:25:27.028,,,,,,,,,,,,746.38391113281,,,,,,,,,,,,
2020.04.30 09:26:21.019,,,,,,,,,,,,,,,,,,,177.71360778809,,,,,
2020.04.30 09:27:01.037,,,,,,,,,708.98010253906,,,,,,,,,,,,,,,
2020.04.30 09:27:13.027,,,,,,,,,,719.02233886719,,,,,,,,,,,,,,
2020.04.30 09:28:24.035,,,,,,,,,,,,,,180.95536804199,,,,,,,,,,
2020.04.30 09:28:30.043,2.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:28:39.028,,,,,,,,,,,,746.16564941406,,,,,,,,,,,,
2020.04.30 09:29:31.044,,,,,,,,,,,,,,,,,,,177.60130310059,,,,,
2020.04.30 09:30:29.053,2.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:31:24.057,,,,,,,,,,,,,,180.85055541992,,,,,,,,,,
2020.04.30 09:32:31.062,,,,,,,,,,,,,,,,,,,177.49649047852,,,,,
2020.04.30 09:32:55.044,,,,,,,174.91354370117,,,,,,,,,,,,,,,,,
2020.04.30 09:34:37.055,,,,,,,,,,,,,,180.74574279785,,,,,,,,,,
2020.04.30 09:35:35.048,,,,,,,,,,,,,,,,,,,177.39915466309,,,,,
2020.04.30 09:36:59.049,2.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:37:42.048,,,,,,,,,,,,,,180.64093017578,,,,,,,,,,
2020.04.30 09:38:45.062,,,,,,,,,,,,,,,,,,99.968353271484,,,,,,
2020.04.30 09:39:00.055,,,,,,,,,,,,,,,,,,,177.30931091309,,,,,
2020.04.30 09:41:07.066,,,,,,,,,,,,,,180.54360961914,,,,,,,,,,
2020.04.30 09:42:29.070,2.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:43:08.070,,,,,,,,,,,,,,,,,,,177.21946716309,,,,,
2020.04.30 09:44:30.084,,,,,,,,,,,,,,180.46873474121,,,,,,,,,,
2020.04.30 09:45:59.074,2.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:47:04.075,,,,,,,,,,,762.82995605469,,,,,,,,,,,,,
2020.04.30 09:47:43.070,,,,,,,,,,,,,,180.35643005371,,,,,,,,,,
2020.04.30 09:47:49.086,,,,,,,,,,,,,,,,,,,177.13711547852,,,,,
2020.04.30 09:47:59.084,3,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:49:50.081,,,,,,,,,,719.09521484375,,,,,,,,,,,,,,
2020.04.30 09:51:57.090,,,,,,,,,708.90734863281,,,,,,,,,,,,,,,
2020.04.30 09:52:13.095,,,,,,,,,,,,,,,,,,,177.07722473145,,,,,
2020.04.30 09:52:51.086,,,,,,,,,,,,,,180.26658630371,,,,,,,,,,
2020.04.30 09:54:45.003,,,,,,,,,,,,746.31115722656,,,,,,,,,,,,
2020.04.30 09:54:59.009,3.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:55:59.096,3.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 09:57:48.006,,,,,,,,,,,,,,180.20669555664,,,,,,,,,,
2020.04.30 09:58:33.005,,,,,,,,,,719.16796875,,,,,,,,,,,,,,
2020.04.30 09:59:10.018,,,,,,,,,,,,,,,,,,,177.03230285645,,,,,
2020.04.30 09:59:29.008,3.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:00:29.011,3.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:00:38.005,,,,,,,,,,,,746.16564941406,,,,,,,,,,,,
2020.04.30 10:00:57.016,,,,,,,174.9434967041,,,,,,,,,,,,,,,,,
2020.04.30 10:00:59.001,3.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:01:48.022,,,,,,,,,,,762.90270996094,,,,,,,,,,,,,
2020.04.30 10:03:36.039,,,,,,,,,,,,,,180.16926574707,,,,,,,,,,
2020.04.30 10:03:59.022,3.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:04:59.028,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:05:40.069,,,,,,,,,708.98010253906,,,,,,,,,,,,,,,
2020.04.30 10:05:59.014,3.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:06:29.021,3.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:06:59.023,3.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:07:29.023,3.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:07:44.026,,,,,174.8761138916,,,,,,,,,,,,,,,,,,,
2020.04.30 10:07:58.014,,,,,,,,,,719.24072265625,,,,,,,,,,,,,,
2020.04.30 10:07:59.022,4,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:08:59.040,4.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:09:29.022,4.1999998092651,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:09:48.034,,,,,,,,,,,,,,,,,,,177.18203735352,,,,,
2020.04.30 10:10:29.033,4.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:11:29.032,4,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:12:24.026,,,,,,,,,,,,,,,,,,,177.28684997559,,,,,
2020.04.30 10:12:29.036,4.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:12:57.041,,,,,,174.74884033203,,,,,,,,,,,,,,,,,,
2020.04.30 10:12:59.032,4.1999998092651,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:13:25.032,4.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:13:44.040,,,,,174.91354370117,,,,,,,,,,,,,,,,,,,
2020.04.30 10:13:54.035,,,,,,,174.98092651367,,,,,,,,,,,,,,,,,
2020.04.30 10:13:59.030,4.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:14:29.040,4.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:14:57.044,,,,,,,,,,,,,,,,,,,177.41412353516,,,,,
2020.04.30 10:15:17.042,,,,,,,,,,719.38623046875,,,,,,,,,,,,,,
2020.04.30 10:15:29.055,4.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:15:59.036,4.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:16:29.049,4.6999998092651,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:16:55.043,4.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:17:14.056,,,,,,,,,,,,,,,,,,,177.55638122559,,,,,
2020.04.30 10:17:59.049,5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:18:01.049,,,,,,,,,,,,,,180.29653930664,,,,,,,,,,
2020.04.30 10:18:29.045,4.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:18:59.045,4.8000001907349,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:19:23.062,,,,,,174.80123901367,,,,,,,,,,,,,,,,,,
2020.04.30 10:19:24.039,4.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:19:31.041,,,,,,,,,708.90734863281,,,,,,,,,,,,,,,
2020.04.30 10:19:35.056,,,,,,,,,,,,,,,,,,,177.68365478516,,,,,
2020.04.30 10:19:51.052,,,,,174.97343444824,,,,,,,,,,,,,,,,,,,
2020.04.30 10:19:53.071,,,,,,,,,,,762.82995605469,,,,,,,,,,,,,
2020.04.30 10:19:59.050,4.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:20:24.056,,,,,,,175.04081726074,,,,,,,,,,,,,,,,,
2020.04.30 10:21:28.061,,,,,,,,,,,,,,180.40135192871,,,,,,,,,,
2020.04.30 10:21:29.056,4.3000001907349,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:21:59.059,4.1999998092651,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:22:08.066,,,,,,,,,,,,,,,,,,,177.7809753418,,,,,
2020.04.30 10:22:29.067,4.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:23:29.060,4,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:24:29.070,3.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:25:01.069,,,,,,,,,,,,,,,,,,,177.88580322266,,,,,
2020.04.30 10:25:29.070,3.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:25:45.057,,,,,,,,,,,,,,180.46873474121,,,,,,,,,,
2020.04.30 10:26:29.068,3.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:26:37.061,,,,,,174.83868408203,,,,,,,,,,,,,,,,,,
2020.04.30 10:27:36.072,,,,,,,175.08573913574,,,,,,,,,,,,,,,,,
2020.04.30 10:27:59.068,3.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:28:12.075,,,,,175.02584838867,,,,,,,,,,,,,,,,,,,
2020.04.30 10:28:29.069,3.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:28:54.068,,,,,,,,,,719.53173828125,,,,,,,,,,,,,,
2020.04.30 10:29:53.086,,,,,,,,,,,,,,,,,,,177.93072509766,,,,,
2020.04.30 10:30:59.071,3.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:33:15.085,,,,,,174.8761138916,,,,,,,,,,,,,,,,,,
2020.04.30 10:35:47.085,,,,,,,175.1231842041,,,,,,,,,,,,,,,,,
2020.04.30 10:37:59.092,3.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:38:07.086,,,,,175.06327819824,,,,,,,,,,,,,,,,,,,
2020.04.30 10:38:59.085,3.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:41:06.093,,,,,,174.8985748291,,,,,,,,,,,,,,,,,,
2020.04.30 10:42:27.010,,,,,,,,,,719.75012207031,,,,,,,,,,,,,,
2020.04.30 10:42:39.008,,,,,,,,,,,,,,,,,,99.961120605469,,,,,,
2020.04.30 10:42:59.010,3.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:43:53.009,,,,,,,,,,,,,,,,,,,177.81092834473,,,,,
2020.04.30 10:43:59.011,4,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:45:07.017,,,,,,,175.15312194824,,,,,,,,,,,,,,,,,
2020.04.30 10:46:59.008,4.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:47:05.015,,,,,,,,,,,,,,180.40135192871,,,,,,,,,,
2020.04.30 10:47:38.015,,,,,,,,,,,,,,,,,,,177.71360778809,,,,,
2020.04.30 10:47:42.021,,,,,,174.92852783203,,,,,,,,,,,,,,,,,,
2020.04.30 10:49:29.020,4,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:50:08.014,,,,,,,,,,,,,,,,,,,177.59381103516,,,,,
2020.04.30 10:50:09.015,,,,,175.08573913574,,,,,,,,,,,,,,,,,,,
2020.04.30 10:50:29.017,3.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:50:59.013,3.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:51:02.015,,,,,,,,,,,,,,180.30403137207,,,,,,,,,,
2020.04.30 10:51:29.012,3.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:51:59.013,3.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:52:45.020,,,,,,,,,,,,,,,,,,,177.47402954102,,,,,
2020.04.30 10:53:29.020,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:54:59.036,,,,,,,,,,,,,,180.20669555664,,,,,,,,,,
2020.04.30 10:55:10.036,,,,,,,,,,,,,,,,,,,177.34675598145,,,,,
2020.04.30 10:55:29.036,3.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 10:55:30.032,,,,,,,,,,,,,,,,,,99.968353271484,,,,,,
2020.04.30 10:56:25.037,,,,,,,,,,719.82287597656,,,,,,,,,,,,,,
2020.04.30 10:57:48.048,,,,,,,,,,,,,,,,,,,177.21946716309,,,,,
2020.04.30 10:58:25.040,,,,,,,,,,,,,,180.10188293457,,,,,,,,,,
2020.04.30 10:59:59.045,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:00:27.046,,,,,,,,,,,,,,,,,,,177.09968566895,,,,,
2020.04.30 11:00:52.037,,,,,,,,,,,,746.31115722656,,,,,,,,,,,,
2020.04.30 11:01:38.049,,,,,,,,,,,,,,179.9970703125,,,,,,,,,,
2020.04.30 11:02:58.046,,,,,,,,,,,,,,,,,,,176.99487304688,,,,,
2020.04.30 11:05:01.044,,,,,,,,,,,,,,179.9072265625,,,,,,,,,,
2020.04.30 11:05:24.052,,,,,,,,,,,,746.0927734375,,,,,,,,,,,,
2020.04.30 11:06:06.046,,,,,,,,,,,,,,,,,,,176.89753723145,,,,,
2020.04.30 11:08:08.061,,,,,,,,,,719.89562988281,,,,,,,,,,,,,,
2020.04.30 11:08:37.064,,,,,,,175.16061401367,,,,,,,,,,,,,,,,,
2020.04.30 11:08:41.064,,,,,,,,,,,,,,179.83235168457,,,,,,,,,,
2020.04.30 11:09:29.068,3.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:10:30.067,,,,,,,,,,,,,,,,,,,176.83764648438,,,,,
2020.04.30 11:12:29.066,3.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:13:15.075,,,,,,,,,,,,,,179.7724609375,,,,,,,,,,
2020.04.30 11:13:48.073,,,,,,,,,,,,746.31115722656,,,,,,,,,,,,
2020.04.30 11:14:53.072,,,,,,,,,,,,,,,,,,,176.77026367188,,,,,
2020.04.30 11:16:29.078,3.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:16:59.084,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:18:08.075,,,,,,,,,,719.96838378906,,,,,,,,,,,,,,
2020.04.30 11:18:11.083,,,,,,,,,,,,,,179.69760131836,,,,,,,,,,
2020.04.30 11:18:12.080,,,,,,,,,,,,746.0927734375,,,,,,,,,,,,
2020.04.30 11:21:29.084,3.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:21:56.090,,,,,,,,,,,,,,,,,,,176.73283386231,,,,,
2020.04.30 11:23:28.001,,,,,,,,,,,,,,179.60775756836,,,,,,,,,,
2020.04.30 11:23:29.082,3.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:23:59.084,3.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:24:29.088,3.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:24:34.085,,,,,,,,,,720.11389160156,,,,,,,,,,,,,,
2020.04.30 11:24:55.000,,,,,,,175.17558288574,,,,,,,,,,,,,,,,,
2020.04.30 11:25:03.005,,,,,,174.95098876953,,,,,,,,,,,,,,,,,,
2020.04.30 11:25:21.097,,,,,175.1231842041,,,,,,,,,,,,,,,,,,,
2020.04.30 11:25:59.010,4,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:26:12.095,,,,,,,,,,,,746.16564941406,,,,,,,,,,,,
2020.04.30 11:26:29.101,4.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:27:16.012,,,,,,,,,,,,,,,,,,,176.85261535645,,,,,
2020.04.30 11:27:29.013,4.1999998092651,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:27:59.015,4.3000001907349,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:28:29.016,4.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:28:59.013,4.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:29:28.097,,,,,,,,,,,,,,,,,,,176.99487304688,,,,,
2020.04.30 11:29:29.017,4.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:29:45.084,,,,,,,,,,,,,,179.72006225586,,,,,,,,,,
2020.04.30 11:30:34.014,,,,,,,175.22799682617,,,,,,,,,,,,,,,,,
2020.04.30 11:30:59.016,4.3000001907349,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:31:19.019,,,,,,,,,,,,,,,,,,,177.15957641602,,,,,
2020.04.30 11:31:59.018,4.1999998092651,,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 11:32:10.024,,,,,,,,,,,,,720.91442871094,,,,,,,,,,,
2020.04.30 11:32:24.021,,,,,,174.9884185791,,,,,,,,,,,,,,,,,,
2020.04.30 11:33:07.023,,,,,,,,,,,,,,179.8173828125,,,,,,,,,,
