Time,190-AT1001-AirTemp (°C),990-PC-1106A-H1,990-PC-1106B-H2,990-PC-1107-H1,990-PT-1154A (barg),990-PT-1154B (barg),990-PT-1154C (barg),990-PSHL-1150,990-LT-1181 (mm),990-LT-1182 (mm),990-LT-1183 (mm),990-PT-1159 (barg),190-ZSL-1103,190-ZSH-1103,190-ZSI-1103,190-ZT-1103 (%),990-PT-1179 (barg),190-ZSL-1104,190-ZSH-1104,190-ZSI-1104,190-ZT-1104 (%),
2020.04.28 00:41:18.066,,,,,,,,,,,,159.85015869141,,,,,,,,,,
2020.04.28 00:42:17.155,,,,,,,,,,,,,,,,,160.29187011719,,,,,
2020.04.28 00:42:30.072,-0.89999997615814,,,,,,,,,,,,,,,,,,,,,
2020.04.28 00:43:31.156,,,,,,165.44277954102,,,,,,,,,,,,,,,,
2020.04.28 00:44:15.153,,,,,,,,,692.8251953125,,,,,,,,,,,,,
2020.04.28 00:46:38.143,,,,,165.50267028809,,,,,,,,,,,,,,,,,
2020.04.28 00:46:51.146,,,,,,,165.24812316895,,,,,,,,,,,,,,,
2020.04.28 00:47:10.059,,,,,,,,,,,,,,,,,,,,,99.986434936523,
2020.04.28 00:48:29.059,,,,,,,,,,,,,,,,,160.26193237305,,,,,
2020.04.28 00:48:30.065,-1,,,,,,,,,,,,,,,,,,,,,
2020.04.28 00:50:24.067,,,,,,,,,692.6796875,,,,,,,,,,,,,
2020.04.28 00:50:40.071,,,,,,165.39036560059,,,,,,,,,,,,,,,,
2020.04.28 00:51:00.072,-1.1000000238419,,,,,,,,,,,,,,,,,,,,,
2020.04.28 00:51:11.153,,,,,,,,,,,,159.78277587891,,,,,,,,,,
2020.04.28 00:53:26.169,,,,,165.45774841309,,,,,,,,,,,,,,,,,
2020.04.28 00:54:12.077,,,,,,,165.19570922852,,,,,,,,,,,,,,,
2020.04.28 00:54:46.085,,,,,,,,,,,728.91906738281,,,,,,,,,,,
2020.04.28 00:56:54.090,,,,,,,,,,,,,,,,,160.21701049805,,,,,
2020.04.28 00:56:55.089,,,,,,165.32298278809,,,,,,,,,,,,,,,,
2020.04.28 00:58:35.094,,,,,165.40533447266,,,,,,,,,,,,,,,,,
2020.04.28 00:59:00.097,-1.2000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.28 00:59:05.094,,,,,,,,,,,,159.73036193848,,,,,,,,,,
2020.04.28 01:00:41.098,,,,,,,165.13581848145,,,,,,,,,,,,,,,
2020.04.28 01:01:00.098,-1.2999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.28 01:01:44.095,,,,,,,,,,,,,,,,,160.14962768555,,,,,
2020.04.28 01:02:00.100,-1.2000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.28 01:03:44.015,,,,,,,,,,730.52001953125,,,,,,,,,,,,
2020.04.28 01:04:31.017,,,,,,165.27058410645,,,,,,,,,,,,,,,,
2020.04.28 01:04:33.018,,,,,165.34544372559,,,,,,,,,,,,,,,,,
2020.04.28 01:05:05.103,,,,,,,,,,,,159.66297912598,,,,,,,,,,
2020.04.28 01:06:00.103,,,,,,,,,,,,,,,,,160.08224487305,,,,,
2020.04.28 01:06:38.108,,,,,,,165.06843566895,,,,,,,,,,,,,,,
2020.04.28 01:07:30.111,-1.2999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.28 01:08:49.027,,,,,,,,,,,,,,,,,,,,,99.979202270508,
2020.04.28 01:09:40.119,,,,,,165.20320129395,,,,,,,,,,,,,,,,
2020.04.28 01:10:07.118,,,,,,,,,,,,,,,,,160.02983093262,,,,,
2020.04.28 01:10:09.122,,,,,165.27806091309,,,,,,,,,,,,,,,,,
2020.04.28 01:11:00.007,,,,,,,,,,,,159.61805725098,,,,,,,,,,
2020.04.28 01:13:05.016,,,,,,,165.00854492188,,,,,,,,,,,,,,,
2020.04.28 01:13:31.010,-1.3999999761581,,,,,,,,,,,,,,,,,,,,,
2020.04.28 01:15:29.003,,,,,,,,,,,,,,,,,159.99989318848,,,,,
2020.04.28 01:15:32.020,,,,,,165.14331054688,,,,,,,,,,,,,,,,
2020.04.28 01:16:00.004,,,,,,,,,,,,159.58062744141,,,,,,,,,,
2020.04.28 01:16:48.007,,,,,,,,,,730.37451171875,,,,,,,,,,,,
2020.04.28 01:19:15.023,,,,,165.23313903809,,,,,,,,,,,,,,,,,
2020.04.28 01:21:14.024,,,,,,,164.97859191895,,,,,,,,,,,,,,,
2020.04.28 01:22:47.030,,,,,,,,,,,,,,,,,160.06727600098,,,,,
2020.04.28 01:25:01.047,-1.5,,,,,,,,,,,,,,,,,,,,,
2020.04.28 01:25:08.043,,,,,,,,,,,,159.52073669434,,,,,,,,,,
2020.04.28 01:25:41.051,,,,,165.18074035645,,,,,,,,,,,,,,,,,
2020.04.28 01:25:49.051,,,,,,,164.91870117188,,,,,,,,,,,,,,,
2020.04.28 01:25:51.032,,,,,,,,,,,728.70080566406,,,,,,,,,,,
2020.04.28 01:26:50.053,,,,,,,,,,,,,,,,,,,,,99.986434936523,
2020.04.28 01:27:17.033,,,,,,165.08340454102,,,,,,,,,,,,,,,,
2020.04.28 01:30:01.043,-1.3999999761581,,,,,,,,,,,,,,,,,,,,,
2020.04.28 01:30:29.044,,,,,,,,,,,,159.47581481934,,,,,,,,,,
2020.04.28 01:31:10.043,,,,,165.12832641602,,,,,,,,,,,,,,,,,
2020.04.28 01:31:52.061,,,,,,,,,,,,,,,,,160.11219787598,,,,,
2020.04.28 01:32:59.056,,,,,,,164.86628723145,,,,,,,,,,,,,,,
2020.04.28 01:33:15.059,,,,,,165.02351379395,,,,,,,,,,,,,,,,
2020.04.28 01:34:31.053,-1.2999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.28 01:34:57.049,,,,,,,,,,,728.55529785156,,,,,,,,,,,
2020.04.28 01:36:30.059,,,,,,,,,,,,,,,,,160.15710449219,,,,,
2020.04.28 01:37:01.054,-1.2000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.28 01:38:19.070,,,,,165.06843566895,,,,,,,,,,,,,,,,,
2020.04.28 01:38:35.071,,,,,,,,,,,,159.44586181641,,,,,,,,,,
2020.04.28 01:39:55.072,,,,,,,164.82138061523,,,,,,,,,,,,,,,
2020.04.28 01:41:03.062,,,,,,164.97859191895,,,,,,,,,,,,,,,,
2020.04.28 01:41:31.063,-1.1000000238419,,,,,,,,,,,,,,,,,,,,,
2020.04.28 01:44:58.069,,,,,,,,,,,,159.41592407227,,,,,,,,,,
2020.04.28 01:45:42.084,,,,,,,,,,,,,,,,,160.21701049805,,,,,
2020.04.28 01:45:52.067,,,,,,,164.76896667481,,,,,,,,,,,,,,,
2020.04.28 01:46:04.069,,,,,165.02351379395,,,,,,,,,,,,,,,,,
2020.04.28 01:46:52.072,,,,,,164.93367004395,,,,,,,,,,,,,,,,
2020.04.28 01:48:14.068,,,,,,,,,,,728.48254394531,,,,,,,,,,,
2020.04.28 01:49:58.078,,,,,,,,,,,,159.3560333252,,,,,,,,,,
2020.04.28 01:52:24.071,,,,,,164.90373229981,,,,,,,,,,,,,,,,
2020.04.28 01:52:29.075,,,,,,,164.72404479981,,,,,,,,,,,,,,,
2020.04.28 01:52:43.085,,,,,164.97111511231,,,,,,,,,,,,,,,,,
2020.04.28 01:53:23.086,,,,,,,,,,,728.3369140625,,,,,,,,,,,
2020.04.28 01:53:31.080,-1,,,,,,,,,,,,,,,,,,,,,
2020.04.28 01:54:22.000,,,,,,,,,,,,,,,,,160.25444030762,,,,,
2020.04.28 01:54:48.010,,,,,,,,,,,,159.29612731934,,,,,,,,,,
2020.04.28 01:57:31.060,-0.89999997615814,,,,,,,,,,,,,,,,,,,,,
2020.04.28 01:58:01.000,,,,,,164.86628723145,,,,,,,,,,,,,,,,
2020.04.28 01:58:09.011,,,,,,,,,692.60681152344,,,,,,,,,,,,,
2020.04.28 01:59:18.096,,,,,,,164.67912292481,,,,,,,,,,,,,,,
2020.04.28 02:00:01.006,-0.80000001192093,,,,,,,,,,,,,,,,,,,,,
2020.04.28 02:00:04.004,,,,,,,,,,,,,,,,,160.30685424805,,,,,
2020.04.28 02:00:55.011,,,,,164.91870117188,,,,,,,,,,,,,,,,,
2020.04.28 02:03:01.001,,,,,,,,,,,,,,,,,,,,,99.979202270508,
2020.04.28 02:03:32.003,,,,,,164.82138061523,,,,,,,,,,,,,,,,
2020.04.28 02:04:21.006,,,,,,,,,,,,,,,,,160.34428405762,,,,,
2020.04.28 02:05:01.025,-0.89999997615814,,,,,,,,,,,,,,,,,,,,,
2020.04.28 02:06:01.023,-0.80000001192093,,,,,,,,,,,,,,,,,,,,,
2020.04.28 02:07:38.016,,,,,,,164.63420104981,,,,,,,,,,,,,,,
2020.04.28 02:07:39.026,,,,,,,,,,730.15625,,,,,,,,,,,,
2020.04.28 02:07:58.035,,,,,164.88127136231,,,,,,,,,,,,,,,,,
2020.04.28 02:08:37.039,,,,,,,,,,,,,,,,,160.41914367676,,,,,
2020.04.28 02:09:56.037,,,,,,164.78393554688,,,,,,,,,,,,,,,,
2020.04.28 02:10:01.036,-0.69999998807907,,,,,,,,,,,,,,,,,,,,,
2020.04.28 02:13:42.026,,,,,,,164.58180236816,,,,,,,,,,,,,,,
2020.04.28 02:14:04.034,,,,,,,,,,,,,,,,,160.45658874512,,,,,
2020.04.28 02:14:14.037,,,,,164.82885742188,,,,,,,,,,,,,,,,,
2020.04.28 02:16:18.043,,,,,,164.73153686523,,,,,,,,,,,,,,,,
2020.04.28 02:17:04.042,,,,,,,,,,,,159.22874450684,,,,,,,,,,
2020.04.28 02:18:47.050,,,,,,,,,,,,,,,,,,,,,99.986434936523,
2020.04.28 02:20:05.050,,,,,,,,,,,,,,,,,160.52395629883,,,,,
2020.04.28 02:22:19.050,,,,,,,164.53688049316,,,,,,,,,,,,,,,
2020.04.28 02:22:37.054,,,,,,,,,,730.08337402344,,,,,,,,,,,,
2020.04.28 02:23:10.056,,,,,164.79142761231,,,,,,,,,,,,,,,,,
2020.04.28 02:23:31.054,-0.60000002384186,,,,,,,,,,,,,,,,,,,,,
2020.04.28 02:24:17.069,,,,,,,,,,,,159.19131469727,,,,,,,,,,
2020.04.28 02:25:27.070,,,,,,,,,,,,,,,,,160.59133911133,,,,,
2020.04.28 02:25:45.055,,,,,,164.69409179688,,,,,,,,,,,,,,,,
2020.04.28 02:26:01.054,-0.5,,,,,,,,,,,,,,,,,,,,,
2020.04.28 02:29:21.069,,,,,,,,,,,,,,,,,160.67370605469,,,,,
2020.04.28 02:29:54.083,,,,,,,,,,,,159.14639282227,,,,,,,,,,
2020.04.28 02:30:06.084,,,,,164.75399780273,,,,,,,,,,,,,,,,,
2020.04.28 02:31:01.081,-0.40000000596046,,,,,,,,,,,,,,,,,,,,,
2020.04.28 02:31:37.084,,,,,,,164.49943542481,,,,,,,,,,,,,,,
2020.04.28 02:32:11.072,,,,,,,,,692.53405761719,,,,,,,,,,,,,
2020.04.28 02:32:35.076,,,,,,164.65666198731,,,,,,,,,,,,,,,,
2020.04.28 02:32:45.070,,,,,,,,,,730.01062011719,,,,,,,,,,,,
2020.04.28 02:33:50.081,,,,,,,,,,,,,,,,,160.74856567383,,,,,
2020.04.28 02:37:27.002,,,,,,,,,,,,159.21377563477,,,,,,,,,,
2020.04.28 02:38:01.079,,,,,,,,,,,,,,,,,160.82344055176,,,,,
2020.04.28 02:38:13.090,,,,,,,,,,,728.26416015625,,,,,,,,,,,
2020.04.28 02:39:17.091,,,,,164.71655273438,,,,,,,,,,,,,,,,,
2020.04.28 02:40:21.000,,,,,,,164.46200561523,,,,,,,,,,,,,,,
2020.04.28 02:41:01.094,-0.30000001192093,,,,,,,,,,,,,,,,,,,,,
2020.04.28 02:41:20.090,,,,,,,,,,,,,,,,,160.91326904297,,,,,
2020.04.28 02:43:11.008,,,,,,164.63420104981,,,,,,,,,,,,,,,,
2020.04.28 02:44:14.010,,,,,,,,,,729.93786621094,,,,,,,,,,,,
2020.04.28 02:44:54.004,,,,,,,,,,,,,,,,,160.9881439209,,,,,
2020.04.28 02:48:37.084,,,,,,,,,,,,,,,,,161.0779876709,,,,,
2020.04.28 02:48:48.003,,,,,164.68661499023,,,,,,,,,,,,,,,,,
2020.04.28 02:49:11.084,,,,,,164.60426330566,,,,,,,,,,,,,,,,
2020.04.28 02:49:13.096,,,,,,,,,,,,159.11645507813,,,,,,,,,,
2020.04.28 02:49:32.089,,,,,,,164.43206787109,,,,,,,,,,,,,,,
2020.04.28 02:51:29.090,,,,,,,,,692.46130371094,,,,,,,,,,,,,
2020.04.28 02:52:37.096,,,,,,,,,,,,,,,,,161.16033935547,,,,,
2020.04.28 02:54:12.009,,,,,,,,,,,,159.0415802002,,,,,,,,,,
2020.04.28 02:54:40.011,,,,,,,,,,,,,,,,,,,,,99.979202270508,
2020.04.28 02:56:03.015,,,,,,,,,,,,,,,,,161.25018310547,,,,,
2020.04.28 02:56:31.029,-0.20000000298023,,,,,,,,,,,,,,,,,,,,,
2020.04.28 02:57:02.019,,,,,,164.57431030273,,,,,,,,,,,,,,,,
2020.04.28 02:58:36.053,,,,,,,,,,729.79235839844,,,,,,,,,,,,
2020.04.28 02:59:01.038,-0.10000000149012,,,,,,,,,,,,,,,,,,,,,
2020.04.28 02:59:43.041,,,,,,,,,,,,,,,,,161.34750366211,,,,,
2020.04.28 03:00:13.031,,,,,,,,,692.31579589844,,,,,,,,,,,,,
2020.04.28 03:02:44.050,,,,,164.67163085938,,,,,,,,,,,,,,,,,
2020.04.28 03:03:06.092,,,,,,,,,,,,,,,,,161.45233154297,,,,,
2020.04.28 03:04:00.048,0,,,,,,,,,,,,,,,,,,,,,
2020.04.28 03:04:32.037,,,,,,,164.41708374023,,,,,,,,,,,,,,,
2020.04.28 03:06:06.003,,,,,,,,,,,,,,,,,161.54965209961,,,,,
2020.04.28 03:08:58.044,,,,,,,,,,,,,,,,,161.65446472168,,,,,
2020.04.28 03:09:31.048,,,,,,,,,,,,159.13891601563,,,,,,,,,,
2020.04.28 03:11:53.057,,,,,,,,,,,,,,,,,161.75927734375,,,,,
2020.04.28 03:13:59.069,,,,,,,,,,,,,,,,,,,,,99.986434936523,
2020.04.28 03:14:22.065,,,,,,,,,,,,159.20629882813,,,,,,,,,,
2020.04.28 03:14:32.063,,,,,,,,,,,,,,,,,161.87907409668,,,,,
2020.04.28 03:15:00.070,0.10000000149012,,,,,,,,,,,,,,,,,,,,,
2020.04.28 03:15:04.063,,,,,164.64916992188,,,,,,,,,,,,,,,,,
2020.04.28 03:17:17.083,,,,,,,,,,,,,,,,,161.97639465332,,,,,
2020.04.28 03:17:24.070,,,,,,,164.38714599609,,,,,,,,,,,,,,,
2020.04.28 03:17:30.074,0.20000000298023,,,,,164.54435729981,,,,,,,,,,,,,,,,
2020.04.28 03:19:30.093,0.10000000149012,,,,,,,,,,,,,,,,,,,,,
2020.04.28 03:19:44.093,,,,,,,,,,,,,,,,,162.08869934082,,,,,
2020.04.28 03:21:22.092,,,,,,,,,,,,159.22874450684,,,,,,,,,,
2020.04.28 03:22:34.091,,,,,,,,,692.24304199219,,,,,,,,,,,,,
2020.04.28 03:22:55.006,,,,,,,,,,,,,,,,,162.18603515625,,,,,
2020.04.28 03:23:30.079,0.20000000298023,,,,,,,,,,,,,,,,,,,,,
2020.04.28 03:23:36.003,,,,,,,,,,,728.19140625,,,,,,,,,,,
2020.04.28 03:25:36.089,,,,,,,,,,,,,,,,,162.29832458496,,,,,
2020.04.28 03:26:00.000,0.30000001192093,,,,,,,,,,,,,,,,,,,,,
2020.04.28 03:26:18.003,,,,,,,,,,,,159.1538848877,,,,,,,,,,
2020.04.28 03:28:33.017,,,,,,,,,,,,,,,,,162.38816833496,,,,,
2020.04.28 03:29:31.015,,,,,164.63420104981,,,,,,,,,,,,,,,,,
2020.04.28 03:30:30.014,0.40000000596046,,,,,,,,,,,,,,,,,,,,,
2020.04.28 03:31:05.008,,,,,,,,,,,,,,,,,162.50047302246,,,,,
2020.04.28 03:33:00.022,0.5,,,,,,,,,,,,,,,,,,,,,
2020.04.28 03:34:25.033,,,,,,,,,,,,,,,,,162.61277770996,,,,,
2020.04.28 03:35:07.021,,,,,,,164.35719299316,,,,,,,,,,,,,,,
2020.04.28 03:37:28.028,,,,,,,,,,,728.11865234375,,,,,,162.7100982666,,,,,
2020.04.28 03:39:44.043,,,,,,,,,,,,159.13891601563,,,,,,,,,,
2020.04.28 03:39:54.032,,,,,,,,,,,,,,,,,162.8224029541,,,,,
2020.04.28 03:40:09.041,,,,,,164.52938842773,,,,,,,,,,,,,,,,
2020.04.28 03:41:05.038,,,,,164.61174011231,,,,,,,,,,,,,,,,,
2020.04.28 03:41:30.040,0.60000002384186,,,,,,,,,,,,,,,,,,,,,
2020.04.28 03:42:52.041,,,,,,,,,,,,,,,,,162.91973876953,,,,,
2020.04.28 03:44:00.043,0.69999998807907,,,,,,,,,,,,,,,,,,,,,
2020.04.28 03:45:21.033,,,,,,,,,,,,,,,,,163.03202819824,,,,,
2020.04.28 03:47:30.057,0.80000001192093,,,,,,,,,,,,,,,,,,,,,
2020.04.28 03:48:15.056,,,,,,,,,,,,,,,,,163.14433288574,,,,,
2020.04.28 03:48:18.054,,,,,,,,,,,,159.09399414063,,,,,,,,,,
2020.04.28 03:49:14.050,,,,,,164.50692749023,,,,,,,,,,,,,,,,
2020.04.28 03:51:10.060,,,,,,,,,,,,,,,,,163.27160644531,,,,,
2020.04.28 03:52:00.070,0.89999997615814,,,,,,,,,,,,,,,,,,,,,
2020.04.28 03:54:26.070,,,,,,,,,,,,,,,,,163.38391113281,,,,,
2020.04.28 03:54:31.078,,,,,,,,,,,,159.1763458252,,,,,,,,,,
2020.04.28 03:56:56.078,,,,,,,,,,,727.97314453125,,,,,,163.51118469238,,,,,
2020.04.28 03:57:08.079,,,,,,,,,692.17028808594,,,,,,,,,,,,,
2020.04.28 03:58:02.072,,,,,,,,,,,,159.25120544434,,,,,,,,,,
2020.04.28 03:59:00.076,1,,,,,,,,,,,,,,,,,,,,,
2020.04.28 03:59:46.079,,,,,,,,,,,,,,,,,163.62348937988,,,,,
2020.04.28 04:02:16.084,,,,,,,,,,,,,,,,,163.75076293945,,,,,
2020.04.28 04:04:32.100,,,,,,,,,,,,159.31858825684,,,,,,,,,,
2020.04.28 04:04:47.038,,,,,,,,,,,,,,,,,163.88552856445,,,,,
2020.04.28 04:05:00.085,0.89999997615814,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:06:12.096,,,,,,,,,,,,,,,,,,,,,99.9755859375,
2020.04.28 04:06:31.001,,,,,,,,,,,728.11865234375,,,,,,,,,,,
2020.04.28 04:07:10.005,,,,,,,,,,,,,,,,,164.02029418945,,,,,
2020.04.28 04:09:04.010,,,,,,,,,,,,,,,,,164.18499755859,,,,,
2020.04.28 04:09:22.012,,,,,,,,,,,,159.39346313477,,,,,,,,,,
2020.04.28 04:09:30.097,1,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:11:13.008,,,,,,164.53688049316,,,,,,,,,,,,,,,,
2020.04.28 04:11:15.016,,,,,,,,,,,,,,,,,164.34970092773,,,,,
2020.04.28 04:11:22.007,,,,,,,,,,,727.97314453125,,,,,,,,,,,
2020.04.28 04:11:30.012,1.1000000238419,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:12:40.012,,,,,,,,,,,,159.48330688477,,,,,,,,,,
2020.04.28 04:13:22.014,,,,,,,,,,,,,,,,,164.52189636231,,,,,
2020.04.28 04:13:30.111,1.2000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:14:30.021,1.2999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:14:53.022,,,,,,,,,,,,,,,,,,,,,99.986434936523,
2020.04.28 04:15:25.025,,,,,,,,,,,,,,,,,164.68661499023,,,,,
2020.04.28 04:15:37.021,,,,,,,,,,,,159.58811950684,,,,,,,,,,
2020.04.28 04:15:41.022,,,,,,,,,,729.71960449219,,,,,,,,,,,,
2020.04.28 04:16:00.114,1.3999999761581,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:17:21.026,,,,,,,,,,,,,,,,,164.86628723145,,,,,
2020.04.28 04:18:29.029,,,,,,,,,,,,159.70790100098,,,,,,,,,,
2020.04.28 04:19:21.031,,,,,,,,,,,,,,,,,165.03100585938,,,,,
2020.04.28 04:19:26.113,,,,,,,164.38714599609,,,,,,,,,,,,,,,
2020.04.28 04:20:30.036,1.5,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:21:01.120,,,,,,,,,,,,159.82769775391,,,,,,,,,,
2020.04.28 04:21:15.035,,,,,,,,,692.09753417969,,,,,,,,165.20320129395,,,,,
2020.04.28 04:23:02.032,,,,,,,,,,,,159.96244812012,,,,,,,,,,
2020.04.28 04:23:10.123,,,,,,,,,,,,,,,,,165.36790466309,,,,,
2020.04.28 04:23:12.039,,,,,,164.57431030273,,,,,,,,,,,,,,,,
2020.04.28 04:23:30.037,1.6000000238419,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:23:58.036,,,,,164.65666198731,,,,,,,,,,,,,,,,,
2020.04.28 04:25:00.129,1.7000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:25:01.039,,,,,,,,,,,,,,,,,165.54010009766,,,,,
2020.04.28 04:25:13.043,,,,,,,,,,,,160.11219787598,,,,,,,,,,
2020.04.28 04:26:51.046,,,,,,,,,,,,,,,,,165.70481872559,,,,,
2020.04.28 04:27:55.049,,,,,,,,,,,,160.23197937012,,,,,,,,,,
2020.04.28 04:28:39.058,,,,,,,,,,,,,,,,,165.87701416016,,,,,
2020.04.28 04:29:47.137,,,,,,,164.43206787109,,,,,,,,,,,,,,,
2020.04.28 04:30:00.058,1.7999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:30:06.136,,,,,,,,,,,,160.37422180176,,,,,,,,,,
2020.04.28 04:30:39.050,,,,,,,,,,,,,,,,,166.03422546387,,,,,
2020.04.28 04:32:21.061,,,,,,,,,,,,160.50151062012,,,,,,,,,,
2020.04.28 04:32:27.059,,,,,,,,,,,,,,,,,166.18395996094,,,,,
2020.04.28 04:32:30.066,1.8999999761581,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:33:23.060,,,,,164.68661499023,,,,,,,,,,,,,,,,,
2020.04.28 04:34:00.063,2,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:34:08.063,,,,,,,,,,,,,,,,,166.35615539551,,,,,
2020.04.28 04:34:19.057,,,,,,,,,,,,160.63626098633,,,,,,,,,,
2020.04.28 04:35:58.063,,,,,,,,,,,,,,,,,166.52835083008,,,,,
2020.04.28 04:36:00.153,2.0999999046326,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:36:18.068,,,,,,,,,,,,160.7859954834,,,,,,,,,,
2020.04.28 04:36:26.067,,,,,,164.61174011231,,,,,,,,,,,,,,,,
2020.04.28 04:36:48.068,,,,,,,,,,,,,,,,99.957504272461,,,,,,
2020.04.28 04:37:00.074,2.2000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:37:39.070,,,,,,,,,,,,,,,,,166.70056152344,,,,,
2020.04.28 04:38:00.072,2.2999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:38:27.069,,,,,,,,,,,,160.93572998047,,,,,,,,,,
2020.04.28 04:39:20.160,,,,,,,,,691.95190429688,,,,,,,,,,,,,
2020.04.28 04:39:23.079,,,,,,,,,,,,,,,,,166.86526489258,,,,,
2020.04.28 04:39:30.079,2.4000000953674,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:40:08.082,,,,,164.73153686523,,,,,,,,,,,,,,,,,
2020.04.28 04:40:17.077,,,,,,,164.48446655273,,,,,,,,,,,,,,,
2020.04.28 04:40:29.081,,,,,,,,,,,,161.08546447754,,,,,,,,,,
2020.04.28 04:40:57.074,,,,,,,,,,,,,,,,,167.05242919922,,,,,
2020.04.28 04:42:04.081,,,,,,164.65666198731,,,,,,,,,,,,,,,,
2020.04.28 04:42:23.164,,,,,,,,,,,,161.24269104004,,,,,,,,,,
2020.04.28 04:42:39.077,,,,,,,,,,,,,,,,,167.25457763672,,,,,
2020.04.28 04:43:30.081,2.5,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:44:21.076,,,,,,,,,,,,161.39991760254,,,,,,,,,,
2020.04.28 04:44:31.074,,,,,,,,,,,,,,,,,167.44174194336,,,,,
2020.04.28 04:46:03.074,,,,,,,,,,,,,,,,,167.63639831543,,,,,
2020.04.28 04:46:15.074,,,,,,,,,,,,161.56462097168,,,,,,,,,,
2020.04.28 04:46:30.070,2.5999999046326,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:46:43.074,,,,,164.78393554688,,,,,,,,,,,,,,,,,
2020.04.28 04:47:41.074,,,,,,,164.52938842773,,,,,,,,,,,,,,,
2020.04.28 04:47:42.076,,,,,,,,,,,,,,,,,167.81608581543,,,,,
2020.04.28 04:48:08.083,,,,,,,,,,,,161.72184753418,,,,,,,,,,
2020.04.28 04:48:30.078,2.7000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:48:43.165,,,,,,164.70907592773,,,,,,,,,,,,,,,,
2020.04.28 04:49:14.082,,,,,,,,,,,,,,,,,168.0107421875,,,,,
2020.04.28 04:50:00.083,,,,,,,,,,,,161.88655090332,,,,,,,,,,
2020.04.28 04:50:49.087,,,,,,,,,,,,,,,,,168.20539855957,,,,,
2020.04.28 04:51:30.095,2.7999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:51:56.091,,,,,,,,,,,,162.03628540039,,,,,,,,,,
2020.04.28 04:52:24.091,,,,,,,,,,,,,,,,,168.40005493164,,,,,
2020.04.28 04:53:09.006,,,,,,,164.59677124023,,,,,,,,,,,,,,,
2020.04.28 04:53:28.093,,,,,164.83634948731,,,,,,,,,,,,,,,,,
2020.04.28 04:53:30.094,2.9000000953674,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:53:49.098,,,,,,,,,,,,162.20848083496,,,,,,,,,,
2020.04.28 04:53:57.095,,,,,,,,,,,,,,,,,168.60218811035,,,,,
2020.04.28 04:55:16.000,,,,,,164.76147460938,,,,,,,,,,,,,,,,
2020.04.28 04:55:36.101,,,,,,,,,,,,,,,,,168.80433654785,,,,,
2020.04.28 04:55:52.016,,,,,,,,,,,,162.37319946289,,,,,,,,,,
2020.04.28 04:56:00.015,3,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:57:00.106,3.0999999046326,,,,,,,,,,,,,,,,,,,,,
2020.04.28 04:57:16.021,,,,,,,,,,,,,,,,,168.99899291992,,,,,
2020.04.28 04:57:41.020,,,,,,,,,,,,162.55288696289,,,,,,,,,,
2020.04.28 04:58:46.109,,,,,,,,,,,,,,,,,169.20861816406,,,,,
2020.04.28 04:59:30.018,,,,,,,,,,,,162.72508239746,,,,,,,,,,
2020.04.28 04:59:31.110,3.2000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.28 05:00:18.107,,,,,,,,,,,,,,,,,169.42573547363,,,,,
2020.04.28 05:00:24.105,,,,,164.89624023438,,,,,729.57409667969,,,,,,,,,,,,
2020.04.28 05:01:19.111,,,,,,,,,,,,162.8897857666,,,,,,,,,,
2020.04.28 05:01:44.108,,,,,,,164.65666198731,,,,,,,,,,,,,,,
2020.04.28 05:01:56.117,,,,,,,,,,,,,,,,,169.62788391113,,,,,
2020.04.28 05:02:01.010,,,,,,164.83634948731,,,,,,,,,,,,,,,,
2020.04.28 05:03:01.000,3.2999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.28 05:03:09.117,,,,,,,,,,,,163.06198120117,,,,,,,,,,
