Time,190-AT1001-AirTemp_(C),990-PC-1206A-H1,990-PC-1206B-H2,990-PC-1207-H1,990-PT-1254A_(barg),990-PT-1254B_(barg),990-PT-1254C_(barg),990-PSHL-1250,990-LT-1281_(mm),990-LT-1282_(mm),990-LT-1283_(mm),990-PT-1259_(barg),190-ZSL-1203,190-ZSH-1203,190-ZSI-1203,190-ZT-1203_(%),990-PT-1279_(barg),190-ZSL-1204,190-ZSH-1204,190-ZSI-1204,190-ZT-1204_(%)
2020.04.01 05:22:21.047,,,,,,,,,,,,,,,,,185.2602692,,,,
2020.04.01 05:23:24.033,,,,,,,,,,,,183.7030182,,,,,,,,,
2020.04.01 05:23:44.032,,,,,182.9243927,,,,,,,,,,,,,,,,
2020.04.01 05:24:14.039,,,,,,,182.7521973,,,,,,,,,,,,,,
2020.04.01 05:24:27.037,,,,,,,,,,814.1328125,,,,,,,,,,,
2020.04.01 05:24:29.039,,,,,,,,,,,,,,,,,185.4249878,,,,
2020.04.01 05:24:49.042,,,,,,182.9169159,,,,,,,,,,,,,,,
2020.04.01 05:26:14.049,,,,,,,,,,,,183.8377838,,,,,,,,,
2020.04.01 05:26:39.043,,,,,,,,,,,,,,,,,185.5821991,,,,
2020.04.01 05:27:49.054,,,,,182.9917755,,,,,,,,,,,,,,,,
2020.04.01 05:28:39.051,,,,,,,182.834549,,,,,,,,,,,,,,
2020.04.01 05:28:52.041,,,,,,,,,,,,,,,,,185.7469177,,,,
2020.04.01 05:29:05.050,,,,,,,,,811.8769531,,,,,,,,,,,,
2020.04.01 05:29:07.043,,,,,,,,,,,,183.9725494,,,,,,,,,
2020.04.01 05:29:48.050,,,,,,182.9842987,,,,,,,,,,,,,,,
2020.04.01 05:31:10.047,,,,,,,,,,,,,,,,,185.904129,,,,
2020.04.01 05:31:42.043,,,,,,,,,,,,184.1222839,,,,,,,,,
2020.04.01 05:31:43.073,1.100000024,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:33:15.046,,,,,183.0591583,,,,,,,,,,,,,,,,
2020.04.01 05:33:23.000,,,,,,,,,,,,,,,,,186.0613556,,,,
2020.04.01 05:34:26.047,,,,,,,182.9019318,,,,,,,,,,,,,,
2020.04.01 05:34:29.046,,,,,,,,,,,,184.2570496,,,,,,,,,
2020.04.01 05:34:43.082,1,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:34:49.053,,,,,,183.0516663,,,,,,,,,,,,,,,
2020.04.01 05:35:41.053,,,,,,,,,,,,,,,,,186.2110901,,,,
2020.04.01 05:36:45.050,,,,,,,,,,,,184.4142609,,,,,,,,,
2020.04.01 05:37:43.088,1.100000024,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:37:52.059,,,,,,,,,,,,,,,,,186.3832855,,,,
2020.04.01 05:38:25.060,,,,,183.1265411,,,,,,,,,,,,,,,,
2020.04.01 05:39:12.062,,,,,,,,,,,,184.5714874,,,,,,,,,
2020.04.01 05:39:43.006,1.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:40:08.061,,,,,,,,,,,,,,,,,186.5405121,,,,
2020.04.01 05:40:09.066,,,,,,183.1115723,,,,,,,,,,,,,,,
2020.04.01 05:40:15.066,,,,,,,182.9543457,,,,,,,,,,,,,,
2020.04.01 05:41:26.061,,,,,,,,,,,,184.7212219,,,,,,,,,
2020.04.01 05:42:10.057,,,,,,,,,,,,,,,,,186.7052155,,,,
2020.04.01 05:42:13.013,1.100000024,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:43:21.063,,,,,183.1864319,,,,,,,,,,,,,,,,
2020.04.01 05:43:33.067,,,,,,,,,,,,184.8859253,,,,,,,,,
2020.04.01 05:43:58.068,,,,,,,,,,,,,,,,,,,,,100.0153732
2020.04.01 05:44:12.058,,,,,,,183.0217285,,,,,,,,,,,,,,
2020.04.01 05:44:20.068,,,,,,,,,,,,,,,,,186.8774109,,,,
2020.04.01 05:44:22.068,,,,,,183.1789551,,,,,,,,,,,,,,,
2020.04.01 05:45:31.066,,,,,,,,,,814.2055664,,,,,,,,,,,
2020.04.01 05:45:46.075,,,,,,,,,,,,185.0506439,,,,,,,,,
2020.04.01 05:46:42.066,,,,,,,,,,,,,,,,,187.0421295,,,,
2020.04.01 05:46:43.024,1.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:47:30.071,,,,,183.2613068,,,,,,,,,,,,,,,,
2020.04.01 05:47:46.064,,,,,,,,,,,,185.2303314,,,,,,,,,
2020.04.01 05:48:23.057,,,,,,,183.0891113,,,,,,,,,,,,,,
2020.04.01 05:48:40.068,,,,,,183.2538147,,,,,,,,,,,,,,,
2020.04.01 05:48:49.072,,,,,,,,,,,,,,,,,187.2068329,,,,
2020.04.01 05:49:53.073,,,,,,,,,,,,185.4174957,,,,,,,,,
2020.04.01 05:51:03.076,,,,,,,,,,,,,,,,,187.3715363,,,,
2020.04.01 05:51:30.083,,,,,183.3361664,,,,,,,,,,,,,,,,
2020.04.01 05:51:37.071,,,,,,,,,811.949707,,,,,,,,,,,,
2020.04.01 05:51:59.082,,,,,,,,,,,,185.60466,,,,,,,,,
2020.04.01 05:52:09.076,,,,,,,183.171463,,,,,,,,,,,,,,
2020.04.01 05:52:43.038,1.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:52:50.077,,,,,,183.3286896,,,,,,,,,,,,,,,
2020.04.01 05:53:09.084,,,,,,,,,,,,,,,,,187.5437317,,,,
2020.04.01 05:54:07.083,,,,,,,,,,,,185.7918396,,,,,,,,,
2020.04.01 05:55:09.077,,,,,183.4260101,,,,,,,,,,,,,,,,
2020.04.01 05:55:16.079,,,,,,,,,,,,,,,,,187.7159271,,,,
2020.04.01 05:56:18.081,,,,,,,,,,,,185.956543,,,,,,,,,
2020.04.01 05:56:32.076,,,,,,183.4110413,,,,,,,,,,,,,,,
2020.04.01 05:56:34.083,,,,,,,183.2538147,,,,,,,,,,,,,,
2020.04.01 05:56:43.040,1.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:57:17.085,,,,,,,,,,,,,,,,,187.8806458,,,,
2020.04.01 05:57:33.086,,,,,,,,,,,,,,,,,,,,,100.0226059
2020.04.01 05:58:08.076,,,,,,,,,,,,186.1362305,,,,,,,,,
2020.04.01 05:58:43.049,1.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:59:06.089,,,,,183.5158539,,,,,,,,,,,,,,,,
2020.04.01 05:59:30.092,,,,,,,,,,814.1328125,,,,,,,,,,,
2020.04.01 05:59:31.092,,,,,,,,,,,,,,,,,188.0378723,,,,
2020.04.01 05:59:48.091,,,,,,,183.3511505,,,,,,,,,,,,,,
2020.04.01 05:59:53.090,,,,,,183.5083618,,,,,,,,,,,,,,,
2020.04.01 06:00:10.092,,,,,,,,,,,,186.3308868,,,,,,,,,
2020.04.01 06:01:38.092,,,,,,,,,,,,,,,,,188.1950836,,,,
2020.04.01 06:02:13.058,1.399999976,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:02:14.088,,,,,,,,,,,,186.5180511,,,,,,,,,
2020.04.01 06:02:16.086,,,,,183.6131744,,,,811.8769531,,,,,,,,,,,,
2020.04.01 06:03:10.088,,,,,,,183.4484711,,,,,,,,,,,,,,
2020.04.01 06:03:13.085,,,,,,183.6131744,,,,,,,,,,,,,,,
2020.04.01 06:03:34.094,,,,,,,,,,,,,,,,,188.3747711,,,,
2020.04.01 06:04:05.080,,,,,,,,,,,,186.7201996,,,,,,,,,
2020.04.01 06:04:06.084,,,,,,,,,,,,,,,,100.0045242,,,,,
2020.04.01 06:05:29.004,,,,,,,,,,,,,,,,,188.5619354,,,,
2020.04.01 06:05:32.000,,,,,183.7105103,,,,,,,,,,,,,,,,
2020.04.01 06:05:55.089,,,,,,,,,,,,186.9298248,,,,,,,,,
2020.04.01 06:06:19.005,,,,,,,183.5532837,,,,,,,,,,,,,,
2020.04.01 06:06:36.003,,,,,,183.7105103,,,,,,,,,,,,,,,
2020.04.01 06:07:28.010,,,,,,,,,,,,,,,,,188.749115,,,,
2020.04.01 06:07:39.007,,,,,,,,,,,,187.1469421,,,,,,,,,
2020.04.01 06:08:13.154,1.5,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:08:30.098,,,,,183.8153229,,,,,,,,,,,,,,,,
2020.04.01 06:09:28.101,,,,,,183.8153229,,,,,,,,,,,,,,,
2020.04.01 06:09:31.018,,,,,,,,,,,,187.3565674,,,,,188.9063263,,,,
2020.04.01 06:09:33.015,,,,,,,183.6580963,,,,,,,,,,,,,,
2020.04.01 06:09:38.013,,,,,,,,,,,803.1445313,,,,,,,,,,
2020.04.01 06:11:14.011,,,,,,,,,,,,,,,,,189.0860138,,,,
2020.04.01 06:11:23.011,,,,,183.9201355,,,,,,,,,,,,,,,,
2020.04.01 06:11:31.038,,,,,,,,,,,,187.5512238,,,,,,,,,
2020.04.01 06:12:16.015,,,,,,,,,,,,,,,,99.99367523,,,,,
2020.04.01 06:12:18.011,,,,,,183.9276276,183.7778931,,,,,,,,,,,,,,
2020.04.01 06:13:11.078,,,,,,,,,,,,,,,,,189.2507172,,,,
2020.04.01 06:13:30.017,,,,,,,,,,,,187.7383881,,,,,,,,,
2020.04.01 06:14:17.021,,,,,184.0324402,,,,,,,,,,,,,,,,
2020.04.01 06:15:14.024,,,,,,,,,,,,,,,,,189.4229126,,,,
2020.04.01 06:15:20.108,,,,,,184.0324402,,,,,,,,,,,,,,,
2020.04.01 06:15:26.023,,,,,,,,,,,,187.9330444,,,,,,,,,
2020.04.01 06:15:31.034,,,,,,,183.8827057,,,,,,,,,,,,,,
2020.04.01 06:16:43.089,1.399999976,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:17:18.110,,,,,,,,,,,,188.1426849,,,,,,,,,
2020.04.01 06:17:28.030,,,,,,,,,,,,,,,,,189.5726471,,,,
2020.04.01 06:17:40.108,,,,,184.1222839,,,,,,,,,,,,,,,,
2020.04.01 06:18:43.007,1.5,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:18:49.018,,,,,,184.1222839,,,,,,,,,,,,,,,
2020.04.01 06:19:03.022,,,,,,,183.9650574,,,,,,,,,,,,,,
2020.04.01 06:19:15.024,,,,,,,,,,,,188.3373413,,,,,,,,,
2020.04.01 06:19:21.026,,,,,,,,,,,,,,,,,189.7598267,,,,
2020.04.01 06:20:58.027,,,,,184.2270966,,,,,,,,,,,,,,,,
2020.04.01 06:20:59.028,,,,,,,,,,,,188.5394745,,,,,,,,,
2020.04.01 06:21:36.118,,,,,,,,,,,,,,,,,189.9095612,,,,
2020.04.01 06:21:43.097,1.600000024,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:21:59.032,,,,,,184.2196045,,,,,,,,,,,,,,,
2020.04.01 06:22:00.030,,,,,,,184.0623932,,,,,,,,,,,,,,
2020.04.01 06:22:47.028,,,,,,,,,,,,188.749115,,,,,,,,,
2020.04.01 06:23:26.037,,,,,,,,,,,,,,,,,190.0742645,,,,
2020.04.01 06:24:30.039,,,,,,,,,,,,188.9737091,,,,,,,,,
2020.04.01 06:24:44.038,,,,,184.3244171,,,,,,,,,,,,,,,,
2020.04.01 06:25:26.040,,,,,,,,,,,,,,,,,190.2389832,,,,
2020.04.01 06:25:36.066,,,,,,,184.1522217,,,,,,,,,,,,,,
2020.04.01 06:25:42.033,,,,,,184.3019714,,,,,,,,,,,,,,,
2020.04.01 06:26:13.000,1.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:26:26.035,,,,,,,,,,,,189.1758575,,,,,,,,,
2020.04.01 06:27:27.120,,,,,,,,,,,,,,,,,190.3887177,,,,
2020.04.01 06:28:14.036,,,,,,,,,,,,189.3854828,,,,,,,,,
2020.04.01 06:28:47.040,,,,,184.4067841,,,,,,,,,,,,,,,,
2020.04.01 06:29:14.123,,,,,,,,,,,,,,,,,190.5609131,,,,
2020.04.01 06:29:19.125,,,,,,184.3843231,,,,,,,,,,,,,,,
2020.04.01 06:29:30.035,,,,,,,184.2345886,,,,,,,,,,,,,,
2020.04.01 06:29:58.035,,,,,,,,,,,,189.5876312,,,,,,,,,
2020.04.01 06:31:17.115,,,,,,,,,,,,,,,,,190.7331085,,,,
2020.04.01 06:31:33.027,,,,,,,,,,,,189.8122253,,,,,,,,,
2020.04.01 06:31:43.018,1.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:32:35.030,,,,,184.4891357,,,,,,,,,,,,,,,,
2020.04.01 06:33:08.119,,,,,,184.4741669,,,,,,,,,,,,,,,
2020.04.01 06:33:18.030,,,,,,,,,,,,190.0293427,,,,,,,,,
2020.04.01 06:33:19.029,,,,,,,,,,,,,,,,,190.9127808,,,,
2020.04.01 06:33:35.035,,,,,,,184.3244171,,,,,,,,,,,,,,
2020.04.01 06:33:43.116,1.899999976,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:34:55.039,,,,,,,,,,,,190.253952,,,,,,,,,
2020.04.01 06:35:13.005,1.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:35:17.041,,,,,,,,,,,,,,,,,191.0849762,,,,
2020.04.01 06:36:20.045,,,,,184.5714874,,,,,,,,,,,,,,,,
2020.04.01 06:36:37.047,,,,,,,,,,,,190.4710693,,,,,,,,,
2020.04.01 06:36:59.044,,,,,,184.5639954,,,,,,,,,,,,,,,
2020.04.01 06:37:13.040,,,,,,,184.4067841,,,,,,,,,,,,,,
2020.04.01 06:37:18.040,,,,,,,,,,,,,,,,,191.2496948,,,,
2020.04.01 06:38:13.009,1.899999976,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:38:26.134,,,,,,,,,,,,190.6732178,,,,,,,,,
2020.04.01 06:39:18.135,,,,,,,,,,,,,,,,,191.4218903,,,,
2020.04.01 06:39:56.131,,,,,184.6613312,,,,,,,,,,,,,,,,
2020.04.01 06:40:11.042,,,,,,,,,,,,190.875351,,,,,,,,,
2020.04.01 06:40:45.046,,,,,,,184.4891357,,,,,,,,,,,,,,
2020.04.01 06:40:52.135,,,,,,184.6463623,,,,,,,,,,,,,,,
2020.04.01 06:41:13.133,,,,,,,,,,,,,,,,,191.6090546,,,,
2020.04.01 06:41:43.023,2,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:41:54.052,,,,,,,,,,,,191.0774994,,,,,,,,,
2020.04.01 06:43:17.056,,,,,,,,,,,,,,,,,191.7887421,,,,
2020.04.01 06:43:39.059,,,,,,,,,,,,191.2721558,,,,,,,,,
2020.04.01 06:43:56.057,,,,,184.7511749,,,,,,,,,,,,,,,,
2020.04.01 06:44:25.055,,,,,,184.7361908,,,,,,,,,,,,,,,
2020.04.01 06:44:30.068,,,,,,,184.5714874,,,,,,,,,,,,,,
2020.04.01 06:45:26.055,,,,,,,,,,,,191.4742889,,,,,,,,,
2020.04.01 06:45:29.050,,,,,,,,,,,,,,,,,191.9384766,,,,
2020.04.01 06:47:09.058,,,,,,,,,,,,191.7063904,,,,,,,,,
2020.04.01 06:47:18.057,,,,,,,,,,,,,,,,,192.1181641,,,,
2020.04.01 06:47:53.062,,,,,184.8335266,,,,,,,,,,,,,,,,
2020.04.01 06:48:15.062,,,,,,,184.6613312,,,,,,,,,,,,,,
2020.04.01 06:48:30.063,,,,,,184.8260345,,,,,,,,,,,,,,,
2020.04.01 06:48:46.151,,,,,,,,,,814.2055664,,,,,,,,,,,
2020.04.01 06:48:50.060,,,,,,,,,,,,191.9309845,,,,,,,,,
2020.04.01 06:49:13.056,2.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:49:26.065,,,,,,,,,,,,,,,,,192.2828674,,,,
2020.04.01 06:50:13.041,2,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:50:24.062,,,,,,,,,,,,192.1555939,,,,,,,,,
2020.04.01 06:51:37.068,,,,,,,,,,,,,,,,,192.4326019,,,,
2020.04.01 06:51:40.066,,,,,184.9083862,,,,,,,,,,,,,,,,
2020.04.01 06:52:11.153,,,,,,,,,,,,192.3727112,,,,,,,,,
2020.04.01 06:52:13.041,2.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:52:18.068,,,,,,,184.7511749,,,,,,,,,,,,,,
2020.04.01 06:52:52.072,,,,,,184.9009094,,,,,,,,,,,,,,,
2020.04.01 06:53:46.074,,,,,,,,,,,,,,,,,192.5748444,,,,
2020.04.01 06:53:49.072,,,,,,,,,,,,192.5973053,,,,,,,,,
2020.04.01 06:55:22.074,,,,,,,,,,,,192.8069458,,,,,,,,,
2020.04.01 06:55:32.093,,,,,184.99823,,,,,,,,,,,,,,,,
2020.04.01 06:55:33.067,,,,,,,,,,,,,,,,,192.7470551,,,,
2020.04.01 06:56:39.073,,,,,,184.975769,,,,,,,,,,,,,,,
2020.04.01 06:56:43.055,2.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:56:49.000,,,,,,,,,,,,193.0315399,,,,,,,,,
2020.04.01 06:56:59.075,,,,,,,184.8335266,,,,,,,,,,,,,,
2020.04.01 06:57:37.075,,,,,,,,,,,,,,,,,192.9117584,,,,
2020.04.01 06:58:24.076,,,,,,,,,,,,193.2486572,,,,,,,,,
2020.04.01 06:59:41.075,,,,,,,,,,,,,,,,,193.068985,,,,
2020.04.01 06:59:48.077,,,,,185.0506439,,,,,,,,,,,,,,,,
2020.04.01 06:59:57.006,,,,,,,,,,,,193.4732666,,,,,,,,,
2020.04.01 07:00:06.076,,,,,,185.058136,,,,,,,,,,,,,,,
2020.04.01 07:00:44.078,,,,,,,184.9233704,,,,,,,,,,,,,,
2020.04.01 07:01:36.011,,,,,,,,,,,,193.6978607,,,,,,,,,
2020.04.01 07:01:53.081,,,,,,,,,,,,,,,,,193.2187195,,,,
2020.04.01 07:02:23.082,,,,,185.1479645,,,,,,,,,,,,,,,,
2020.04.01 07:03:16.005,,,,,,,,,,,,193.9299622,,,,,,,,,
2020.04.01 07:03:42.080,,,,,,185.1479645,,,,,,,,,,,,,,,
2020.04.01 07:04:13.079,,,,,,,,,,,,,,,,,193.3834229,,,,
2020.04.01 07:04:39.084,,,,,,,185.0206909,,,,,,,,,,,,,,
2020.04.01 07:04:43.080,2.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:04:53.081,,,,,,,,,,,,194.1470795,,,,,,,,,
2020.04.01 07:06:19.087,,,,,185.2303314,,,,,,,,,,,,,,,,
2020.04.01 07:06:44.092,,,,,,,,,,,,194.3641968,,,,,,,,,
2020.04.01 07:07:05.014,,,,,,,,,,,,,,,,,193.5032196,,,,
2020.04.01 07:07:35.088,,,,,,185.2303314,,,,,,,,,,,,,,,
2020.04.01 07:08:13.084,2.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:08:33.095,,,,,,,,,,,,194.543869,,,,,,,,,
2020.04.01 07:08:57.096,,,,,,,185.1105347,,,,,,,,,,,,,,
2020.04.01 07:10:06.097,,,,,185.305191,,,,,,,,,,,,,,,,
2020.04.01 07:10:30.097,,,,,,,,,,,,194.7385254,,,,,,,,,
2020.04.01 07:11:02.095,,,,,,,,,,,,,,,,,193.5481262,,,,
2020.04.01 07:11:34.091,,,,,,185.3126831,,,,,,,,,,,,,,,
2020.04.01 07:12:38.098,,,,,,,,,,,,194.8882599,,,,,,,,,
2020.04.01 07:13:13.093,2.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:13:24.094,,,,,,,185.2003784,,,,,,,,,,,,,,
2020.04.01 07:13:36.023,,,,,185.3875427,,,,,,,,,,,,,,,,
2020.04.01 07:14:59.107,,,,,,,,,,,,195.0305176,,,,,,,,,
2020.04.01 07:15:45.106,,,,,,185.3950348,,,,,,,,,,,,,,,
2020.04.01 07:16:00.108,,,,,,,,,,,,,,,,,193.4433136,,,,
2020.04.01 07:16:43.002,2.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:17:29.110,,,,,,,,,,,,195.1952209,,,,,,,,,
2020.04.01 07:18:09.104,,,,,185.4624176,,,,,,,,,,,,,,,,
2020.04.01 07:18:13.005,2.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:18:27.102,,,,,,,185.275238,,,,,,,,,,,,,,
2020.04.01 07:19:19.109,,,,,,,,,,,,195.3898773,,,,,,,,,
2020.04.01 07:20:03.110,,,,,,,,,,,,,,,,,193.5406494,,,,
2020.04.01 07:20:13.007,2.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:20:17.108,,,,,,185.4698944,,,,,,,,,,,,,,,
2020.04.01 07:21:09.113,,,,,,,,,,,,195.6144867,,,,,,,,,
2020.04.01 07:21:51.006,,,,,185.5672302,,,,,,,,,,,,,,,,
2020.04.01 07:21:54.116,,,,,,,185.357605,,,,,,,,,,,,,,
2020.04.01 07:22:55.119,,,,,,,,,,,,,,,,,193.645462,,,,
2020.04.01 07:23:00.000,,,,,,,,,,,,195.7941589,,,,,,,,,
2020.04.01 07:23:13.016,2.299999952,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:23:24.013,,,,,,185.5597382,,,,,,,,,,,,,,,
2020.04.01 07:24:44.118,,,,,,,,,,,,,,,,99.99729156,,,,,
2020.04.01 07:25:13.020,2.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:25:28.001,,,,,,,,,,,,195.9139557,,,,,,,,,
2020.04.01 07:25:31.002,,,,,,,185.4324646,,,,,,,,,,,,,,
2020.04.01 07:26:15.000,,,,,185.6495819,,,,,,,,,,,,,,,,
2020.04.01 07:26:59.005,,,,,,,,,,,,,,,,,193.5331573,,,,
2020.04.01 07:27:31.006,,,,,,185.6420898,,,,,,,,,,,,,,,
2020.04.01 07:27:43.022,2.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:29:12.125,,,,,,,,,,,,,,,,,193.3834229,,,,
2020.04.01 07:29:13.016,,,,,,,185.4998474,,,,,,,,,,,,,,
2020.04.01 07:30:39.003,,,,,185.7319336,,,,,,,,,,,,,,,,
2020.04.01 07:31:59.113,,,,,,,,,,,,,,,,,193.2711182,,,,
2020.04.01 07:32:16.116,,,,,,185.7169647,,,,,,,,,,,,,,,
2020.04.01 07:32:22.116,,,,,,,,,,,,195.9888153,,,,,,,,,
2020.04.01 07:33:19.114,,,,,,,185.5672302,,,,,,,,,,,,,,
2020.04.01 07:34:23.010,,,,,,,,,,,,,,,,,193.1588135,,,,
2020.04.01 07:35:10.011,,,,,185.7993164,,,,,,,,,,,,,,,,
2020.04.01 07:36:43.019,,,,,,,,,,,,,,,,,193.0315399,,,,
2020.04.01 07:36:49.007,,,,,,185.7843475,,,,,,,,,,,,,,,
2020.04.01 07:37:34.042,,,,,,,185.6420898,,,,,,,,,,,,,,
2020.04.01 07:37:44.015,,,,,,,,,,,803.0717773,,,,,,,,,,
2020.04.01 07:38:05.003,,,,,,,,,,,,196.0561981,,,,,,,,,
2020.04.01 07:39:13.023,,,,,,,,,,,,,,,,,192.9042664,,,,
2020.04.01 07:39:39.024,,,,,185.8666992,,,,,,,,,,,,,,,,
2020.04.01 07:40:13.031,2,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:41:15.016,,,,,,185.8592072,,,,,,,,,,,,,,,
2020.04.01 07:41:35.018,,,,,,,,,,,,,,,,,192.7844849,,,,
2020.04.01 07:41:43.050,2.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:42:09.021,,,,,,,185.7169647,,,,,,,,,,,,,,
2020.04.01 07:43:21.016,,,,,,,,,,,,196.1161041,,,,,,,,,
2020.04.01 07:43:41.009,,,,,185.9191132,,,,,,,,,,,,,,,,
2020.04.01 07:43:58.015,,,,,,,,,,,,,,,,,192.6572113,,,,
2020.04.01 07:45:43.017,2,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:46:06.020,,,,,,,,,,,,,,,,,192.4625549,,,,
2020.04.01 07:46:07.016,,,,,,185.9191132,,,,,,,,,,,,,,,
2020.04.01 07:47:52.025,,,,,185.986496,,,,,,,,,,,,,,,,
2020.04.01 07:47:54.036,,,,,,,185.7693787,,,,,,,,,,,,,,
2020.04.01 07:48:14.036,,,,,,,,,,,803.1445313,,,,,,,,,,
2020.04.01 07:48:30.038,,,,,,,,,,,,,,,,,192.2828674,,,,
2020.04.01 07:49:19.028,,,,,,,,,,,,196.0037994,,,,,,,,,
2020.04.01 07:50:25.044,,,,,,,,,,,,,,,,,192.110672,,,,
2020.04.01 07:51:06.048,,,,,,185.9790039,,,,,,,,,,,,,,,
2020.04.01 07:51:13.065,1.899999976,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:51:46.034,,,,,,,,,,814.1328125,,,,,,,,,,,
2020.04.01 07:51:53.048,,,,,,,,,,,,195.8690338,,,,,,,,,
2020.04.01 07:52:09.044,,,,,,,,,,,,,,,,,191.9235077,,,,
2020.04.01 07:52:39.041,,,,,,,185.8367462,,,,,,,,,,,,,,
2020.04.01 07:53:41.031,,,,,186.0463867,,,,,,,,,,,,,,,,
2020.04.01 07:54:00.032,,,,,,,,,,,,,,,,,191.7438202,,,,
2020.04.01 07:54:20.037,,,,,,,,,,,,195.7417603,,,,,,,,,
2020.04.01 07:55:59.035,,,,,,,,,,,,,,,,,191.5865936,,,,
2020.04.01 07:56:30.043,,,,,,,,,811.949707,,,,,,,,,,,,
2020.04.01 07:57:06.048,,,,,,,,,,,,195.6294556,,,,,,,,,
2020.04.01 07:57:31.051,,,,,,186.0089569,,,,,,,,,,,,,,,
2020.04.01 07:57:53.048,,,,,,,,,,,,,,,,,191.4143982,,,,
2020.04.01 07:58:43.088,2,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:00:08.043,,,,,,,185.904129,,,,,,,,,,,,,,
2020.04.01 08:00:09.044,,,,,186.0913086,,,,,,,,,,,,,,,,
2020.04.01 08:00:15.045,,,,,,,,,,,,,,,,,191.2721558,,,,
2020.04.01 08:00:52.041,,,,,,,,,,,,195.5620728,,,,,,,,,
2020.04.01 08:01:32.048,,,,,,186.0688477,,,,,,,,,,,,,,,
2020.04.01 08:02:40.048,,,,,,,,,,,,,,,,,191.1448822,,,,
2020.04.01 08:05:01.058,,,,,,,,,,,,,,,,,191.0101166,,,,
2020.04.01 08:05:43.014,2.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:05:51.062,,,,,186.1362305,,,,,,,,,,,,,,,,
2020.04.01 08:06:51.054,,,,,,,,,,814.2055664,,,,,,,,,,,
2020.04.01 08:06:53.059,,,,,,,,,,,,195.5246429,,,,,,,,,
2020.04.01 08:06:59.071,,,,,,,,,,,,,,,,99.99367523,,,,,
2020.04.01 08:07:54.056,,,,,,,,,,,,,,,,,190.8978119,,,,
2020.04.01 08:10:13.014,2.200000048,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:10:14.068,,,,,186.0838165,,,,,,,,,,,,,,,,
2020.04.01 08:11:06.061,,,,,,,,,,,,,,,,,190.8079681,,,,
2020.04.01 08:13:23.075,,,,,,,,,,,,195.5620728,,,,,,,,,
2020.04.01 08:13:39.077,,,,,,,,,,,,,,,,,190.6956635,,,,
2020.04.01 08:16:07.058,,,,,,,,,,,,,,,,,190.553421,,,,
2020.04.01 08:16:13.029,2.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:17:00.078,,,,,,,,,,814.3510742,,,,,,,,,,,
2020.04.01 08:17:38.024,,,,,,,,,,,,195.4647522,,,,,,,,,
2020.04.01 08:18:13.027,2,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:18:30.069,,,,,,,,,,,,,,,,,190.4036865,,,,
2020.04.01 08:19:48.066,,,,,186.1212463,,,,,,,,,,,,,,,,
2020.04.01 08:20:41.089,,,,,,,,,,,,,,,,,190.24646,,,,
2020.04.01 08:20:51.080,,,,,,,,,,,,195.3524475,,,,,,,,,
