Time,190-AT1001-AirTemp_(C),990-PC-1101A-H1,990-PC-1101B-H2,990-PC-1102-H1,990-PT-1104A_(barg),990-PT-1104B_(barg),990-PT-1104C_(barg),990-PSHL-1100,990-LT-1131_(mm),990-LT-1132_(mm),990-LT-1133_(mm),990-LT-1134_(mm),990-LT-1135_(mm),990-PT-1109_(barg),190-ZSL-1102,190-ZSH-1102,190-ZSI-1102,190-ZT-1102_(%),990-PT-1129_(barg),190-ZSL-1101,190-ZSH-1101,190-ZSI-1101,190-ZT-1101_(%)
2020.04.30 12:10:12.172,,,,,,,,,,720.5505371,,,,,,,,,,,,,
2020.04.30 12:10:28.082,,,,,,,,,,,,,,,,,,,176.7627869,,,,
2020.04.30 12:11:18.086,,,,,,,,,,,,,,179.4280701,,,,,,,,,
2020.04.30 12:11:19.090,,,,,,175.1231842,,,,,,,,,,,,,,,,,
2020.04.30 12:11:29.086,3.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:11:53.092,,,,,175.2504578,,,,,,,,,,,,,,,,,,
2020.04.30 12:12:59.091,3.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:13:22.099,,,,,,,175.3477783,,,,,,,,,,,,,,,,
2020.04.30 12:13:41.099,,,,,,,,,,,,,,,,,,,176.665451,,,,
2020.04.30 12:14:31.100,,,,,,,,,,,,,,179.3232574,,,,,,,,,
2020.04.30 12:15:59.015,3.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:17:35.110,,,,,,,,,,,,,,,,,,,176.5606384,,,,
2020.04.30 12:18:04.107,,,,,,,,,,,,,,179.2334137,,,,,,,,,
2020.04.30 12:19:30.103,3.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:19:56.107,,,,,175.2729187,,,,,,,,,,,,,,,,,,
2020.04.30 12:21:04.026,,,,,,,,,,,,746.0927734,,,,,,,,,,,
2020.04.30 12:21:14.004,,,,,,175.0932312,,,,,,,,,,,,,,,,,
2020.04.30 12:21:24.119,,,,,,,,,,,,,,179.1435699,,,,,,,,,
2020.04.30 12:22:13.115,,,,,,,,,,720.623291,,,,,,,,,,,,,
2020.04.30 12:22:50.014,,,,,,,175.3253174,,,,,,,,,,,,,,,,
2020.04.30 12:23:20.122,,,,,,,,,,,,,,,,,,,176.5007477,,,,
2020.04.30 12:24:47.009,,,,,,,,,,,,,,,,,,99.96112061,,,,,
2020.04.30 12:25:33.012,,,,,,,,,,,,,,179.0612183,,,,,,,,,
2020.04.30 12:27:32.004,,,,,,,,,,,,,,,,,,,176.4333649,,,,
2020.04.30 12:29:00.005,3.700000048,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:29:35.018,,,,,,,,,,,,,,178.9863586,,,,,,,,,
2020.04.30 12:30:56.019,,,,,,,,,708.8345947,,,,,,,,,,,,,,
2020.04.30 12:33:07.016,,,,,,,,,,,,,,178.8965149,,,,,,,,,
2020.04.30 12:33:11.026,,,,,,,,,,,,,,,,,,,176.3659821,,,,
2020.04.30 12:34:17.022,,,,,,,,,,,,746.1656494,,,,,,,,,,,
2020.04.30 12:34:30.033,3.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:36:52.046,,,,,,,,,,,,,,178.82164,,,,,,,,,
2020.04.30 12:37:21.031,,,,,,,,,,,,,,,,,,99.96835327,,,,,
2020.04.30 12:37:32.040,,,,,,,,,,720.6960449,,,,,,,,,,,,,
2020.04.30 12:37:38.032,,,,,,,,,,,,,,,,,,,176.2985992,,,,
2020.04.30 12:38:10.034,,,,,,,,,,,762.7572021,,,,,,,,,,,,
2020.04.30 12:40:00.041,,,,,,,,,,,,,,178.7467804,,,,,,,,,
2020.04.30 12:40:30.035,3.700000048,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:41:26.040,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:41:38.037,,,,,,,,,708.9073486,,,,,,,,,,,,,,
2020.04.30 12:41:43.042,,,,,,,,,,,,,,,,,,,176.2387085,,,,
2020.04.30 12:42:00.046,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:43:20.047,,,,,,,,,,,,,,178.6419678,,,,,,,,,
2020.04.30 12:44:00.050,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:47:24.073,,,,,,,,,,720.8416748,,,,,,,,,,,,,
2020.04.30 12:47:30.052,3.799999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:47:33.051,,,,,,,,,,,,,,178.544632,,,,,,,,,
2020.04.30 12:48:41.060,,,,,,,,,,,,,,,,,,,176.1862946,,,,
2020.04.30 12:50:47.049,,,,,,175.1156921,,,,,,,,,,,,,,,,,
2020.04.30 12:51:29.046,,,,,,,,,,,,,,178.4547882,,,,,,,,,
2020.04.30 12:53:23.049,,,,,,,,,,,,,,,,,,,176.1338959,,,,
2020.04.30 12:55:01.050,,,,,,,,,,,,,,178.3724365,,,,,,,,,
2020.04.30 12:56:29.051,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:58:03.067,,,,,,,,,,,,,,178.2825928,,,,,,,,,
2020.04.30 12:58:07.063,,,,,,,,,708.8345947,,,,,,,,,,,,,,
2020.04.30 12:58:29.075,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 12:58:46.060,,,,,175.2654266,,,,,,,,,,,,,,,,,,
2020.04.30 12:59:01.062,,,,,,,,,,,,,,,,,,,176.088974,,,,
2020.04.30 12:59:29.068,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:00:40.064,,,,,,,,,,,762.8299561,,,,,,,,,,,,
2020.04.30 13:01:29.075,4.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:01:34.077,,,,,,,,,,,,,720.9871826,,,,,,,,,,
2020.04.30 13:02:29.076,,,,,,,,,,,,,,178.2077332,,,,,,,,,
2020.04.30 13:02:39.066,,,,,,,,,,,,746.0927734,,,,,,,,,,,
2020.04.30 13:03:05.076,,,,,,,175.3477783,,,,,,,,,,,,,,,,
2020.04.30 13:04:09.076,,,,,,,,,,720.9144287,,,,,,,,,,,,,
2020.04.30 13:05:50.078,,,,,,,,,,,,,,178.0954285,,,,,,,,,
2020.04.30 13:05:59.079,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:08:59.082,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:09:59.093,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:11:03.017,,,,,,,,,,,,,,,,,,,176.059021,,,,
2020.04.30 13:11:06.005,,,,,,,,,,,,,720.9144287,,,,,,,,,,
2020.04.30 13:11:21.088,,,,,,,,,,,,,,,,,,,,,,,99.97558594
2020.04.30 13:11:50.089,,,,,,,,,,,,,,178.0355377,,,,,,,,,
2020.04.30 13:12:34.091,,,,,175.2803955,,,,,,,,,,,,,,,,,,
2020.04.30 13:14:29.001,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:15:29.005,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:15:33.002,,,,,,,,,,,,,,177.9681549,,,,,,,,,
2020.04.30 13:15:59.010,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:17:43.064,,,,,,,,,,720.9871826,,,,,,,,,,,,,
2020.04.30 13:18:19.019,,,,,,,,,,,,,,,,,,,176.0290833,,,,
2020.04.30 13:18:25.022,,,,,,,,,,,,746.1656494,,,,,,,,,,,
2020.04.30 13:19:10.014,,,,,,,,,,,,,,177.8858032,,,,,,,,,
2020.04.30 13:19:29.015,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:20:29.011,4.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:20:57.013,,,,,,,,,,,762.7572021,,,,,,,,,,,,
2020.04.30 13:20:59.015,4.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:21:13.022,,,,,,175.1381531,,,,,,,,,,,,,,,,,
2020.04.30 13:21:59.025,4.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:22:58.030,,,,,175.3028564,,,,,,,,,,,,,,,,,,
2020.04.30 13:23:14.034,,,,,,,,,,,,,,177.8184204,,,,,,,,,
2020.04.30 13:23:54.026,,,,,,,,,,,,,,,,,,,175.9991302,,,,
2020.04.30 13:23:59.035,4.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:24:31.028,,,,,,,175.3627472,,,,,,,,,,,,,,,,
2020.04.30 13:27:48.026,,,,,,,,,,,,,,177.7585297,,,,,,,,,
2020.04.30 13:28:59.037,4.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:29:29.033,4.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:30:59.040,4.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:31:51.047,,,,,,,,,,,,,,,,,,,176.0365601,,,,
2020.04.30 13:32:22.037,,,,,,,175.3927002,,,,,,,,,,,,,,,,
2020.04.30 13:32:50.045,,,,,,175.160614,,,,,,,,,,,,,,,,,
2020.04.30 13:33:13.044,,,,,,,,,,,762.8299561,,,,,,,,,,,,
2020.04.30 13:33:29.051,4.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:33:49.042,,,,,,,,,,,,,,177.7136078,,,,,,,,,
2020.04.30 13:33:50.053,,,,,175.3402863,,,,,,,,,,,,,,,,,,
2020.04.30 13:33:59.050,4.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:34:12.053,,,,,,,,,,721.0599365,,,,,,,,,,,,,
2020.04.30 13:35:29.048,4.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:35:59.053,4.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:36:29.051,4.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:36:59.059,4.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:38:07.056,,,,,,,,,,,,,,,,,,,176.1039429,,,,
2020.04.30 13:39:29.064,4.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:39:59.066,4.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:40:43.033,,,,,,175.2055359,,,,,,,,,,,,,,,,,
2020.04.30 13:41:29.066,4.300000191,,,,,,,,,721.2054443,,,,,,,,,,,,,
2020.04.30 13:41:31.073,,,,,,,,,708.9073486,,,,,,,,,,,,,,
2020.04.30 13:42:17.067,,,,,,,,,,,,,720.9871826,,,,,,,,,,
2020.04.30 13:42:27.067,,,,,,,175.43013,,,,,,,,,,,,,,,,
2020.04.30 13:43:29.065,4.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:43:37.084,,,,,,,,,,,,746.0927734,,,,,,,,,,,
2020.04.30 13:45:11.067,,,,,,,,,,,,,,,,,,,,,,,99.9719696
2020.04.30 13:45:53.080,,,,,,,,,,,,,,,,,,,176.1713257,,,,
2020.04.30 13:45:59.075,,,,,175.3852081,,,,,,,,,,,,,,,,,,
2020.04.30 13:48:44.084,,,,,,,175.4675751,,,,,,,,,,,,,,,,
2020.04.30 13:48:53.084,,,,,,,,,,,,,,,,,,,176.2611694,,,,
2020.04.30 13:48:59.087,4.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:49:09.086,,,,,,175.2504578,,,,,,,,,,,,,,,,,
2020.04.30 13:49:59.086,4.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:50:04.003,,,,,,,,,,,,,,177.8333893,,,,,,,,,
2020.04.30 13:52:14.081,,,,,,,,,,,,,,,,,,,176.35849,,,,
2020.04.30 13:52:21.075,,,,,175.43013,,,,,,,,,,,,,,,,,,
2020.04.30 13:52:22.079,,,,,,,,,,,,746.3111572,,,,,,,,,,,
2020.04.30 13:52:59.056,4.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:53:20.073,,,,,,,,,708.8345947,,,,,,,,,,,,,,
2020.04.30 13:53:31.092,,,,,,,,,,,,,,177.9307251,,,,,,,,,
2020.04.30 13:54:29.077,4.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 13:54:57.081,,,,,,,,,,721.3510742,,,,,,,,,,,,,
2020.04.30 13:55:27.089,,,,,,,175.5124969,,,,,,,,,,,,,,,,
2020.04.30 13:55:31.088,,,,,,,,,,,,,,,,,,,176.4633026,,,,
2020.04.30 13:55:46.094,,,,,,175.2878876,,,,,,,,,,,,,,,,,
2020.04.30 13:56:41.085,,,,,,,,,,,,746.0927734,,,,,,,,,,,
2020.04.30 13:56:43.084,,,,,,,,,,,,,,178.0505066,,,,,,,,,
2020.04.30 13:58:16.000,,,,,175.490036,,,,,,,,,,,,,,,,,,
2020.04.30 13:58:27.090,,,,,,,,,,,,,,,,,,,176.5980682,,,,
2020.04.30 13:59:05.092,,,,,,,,,,,,,,178.192749,,,,,,,,,
2020.04.30 13:59:57.005,,,,,,,175.5499268,,,,,,,,,,,,,,,,
2020.04.30 14:00:23.004,,,,,,175.3477783,,,,,,,,,,,,,,,,,
2020.04.30 14:01:13.101,,,,,,,,,,,,,,,,,,,176.7328339,,,,
2020.04.30 14:01:29.009,,,,,,,,,,,,,,178.3350067,,,,,,,,,
2020.04.30 14:02:59.068,4.699999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:03:04.012,,,,,,,,,,721.5693359,,,,,,,,,,,,,
2020.04.30 14:03:06.015,,,,,175.5648956,,,,,,,,,,,,,,,,,,
2020.04.30 14:03:16.005,,,,,,,175.6247864,,,,,,,,,,,,,,,,
2020.04.30 14:03:58.026,,,,,,,,,,,,,,178.4547882,,,,,,,,,
2020.04.30 14:03:59.054,4.800000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:04:11.018,,,,,,,,,,,,,,,,,,,176.8451385,,,,
2020.04.30 14:04:18.017,,,,,,175.4226532,,,,,,,,,,,,,,,,,
2020.04.30 14:04:42.013,,,,,,,,,708.9073486,,,,,,,,,,,,,,
2020.04.30 14:05:29.017,4.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:06:05.024,,,,,,,,,,,,,,178.5820618,,,,,,,,,
2020.04.30 14:06:50.023,,,,,,,,,,,,,,,,,,,176.96492,,,,
2020.04.30 14:06:59.056,5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:07:29.023,5.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:07:31.032,,,,,,,175.6846924,,,,,,,,,,,,,,,,
2020.04.30 14:07:45.022,,,,,175.6397705,,,,,,,,,,,,,,,,,,
2020.04.30 14:08:18.020,,,,,,,,,,,,,,178.7168274,,,,,,,,,
2020.04.30 14:08:59.048,5.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:09:03.026,,,,,,175.4975128,,,,,,,,,,,,,,,,,
2020.04.30 14:09:29.027,5.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:09:30.022,,,,,,,,,,,,,,,,,,,177.0847168,,,,
2020.04.30 14:09:59.027,5.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:10:11.022,,,,,,,,,,721.7148438,,,,,,,,,,,,,
2020.04.30 14:10:50.027,,,,,,,,,,,,,,178.844101,,,,,,,,,
2020.04.30 14:10:59.025,5.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:11:54.027,,,,,,,175.7520599,,,,,,,,,,,,,,,,
2020.04.30 14:12:26.032,,,,,,,,,,,,,,,,,,,177.1895294,,,,
2020.04.30 14:12:59.037,5.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:13:21.036,,,,,175.7146301,,,,,,,,,,,,,,,,,,
2020.04.30 14:13:23.035,,,,,,,,,,,,,,178.9938354,,,,,,,,,
2020.04.30 14:13:59.047,5.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:14:43.053,,,,,,175.5648956,,,,,,,,,,,,,,,,,
2020.04.30 14:14:59.040,5.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:15:01.032,,,,,,,,,,721.9332275,,,,,,,,,,,,,
2020.04.30 14:15:12.039,,,,,,,,,,,,,,,,,,,177.3093109,,,,
2020.04.30 14:15:29.041,,,,,,,,,,,,,,179.1585541,,,,,,,,,
2020.04.30 14:16:45.046,,,,,,,175.8269348,,,,,,,,,,,,,,,,
2020.04.30 14:17:25.048,,,,,,,,,,,,745.9472656,,,,,,,,,,,
2020.04.30 14:17:27.047,,,,,,,,,,,,,,179.3307495,,,,,,,,,
2020.04.30 14:17:33.050,,,,,,,,,,,,,,,,,,,177.4515686,,,,
2020.04.30 14:17:54.048,,,,,,,,,,,,,,,,,,,,,,,99.97558594
2020.04.30 14:18:15.044,,,,,175.789505,,,,,,,,,,,,,,,,,,
2020.04.30 14:19:01.022,,,,,,175.6397705,,,,,,,,,,,,,,,,,
2020.04.30 14:19:16.046,,,,,,,,,,,,,,179.480484,,,,,,,,,
2020.04.30 14:19:29.043,5.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:19:44.057,,,,,,,,,,,,,,,,,,,177.586319,,,,
2020.04.30 14:19:59.046,5.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:21:03.050,,,,,,,175.9017944,,,,,,,,,,,,,,,,
2020.04.30 14:21:08.059,,,,,,,,,,,,,,179.6451874,,,,,,,,,
2020.04.30 14:21:29.064,5.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:21:59.055,5.199999809,,,,,,,,,722.1514893,,,,,,,,,,,,,
2020.04.30 14:22:05.044,,,,,,,,,,,,,,,,,,,177.7136078,,,,
2020.04.30 14:22:29.058,5.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:22:30.059,,,,,175.8718567,,,,,,,,,,,,,,,,,,
2020.04.30 14:22:33.067,,,,,,,,,,,,745.7290039,,,,,,,,,,,
2020.04.30 14:22:35.057,,,,,,175.729599,,,,,,,,,,,,,,,,,
2020.04.30 14:22:59.059,5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:23:14.060,,,,,,,,,,,,,,179.8024139,,,,,,,,,
2020.04.30 14:24:19.068,,,,,,,,,,,,,,,,,,,177.8483582,,,,
2020.04.30 14:24:29.050,5.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:24:30.060,,,,,,,175.9991302,,,,,,,,,,,,,,,,
2020.04.30 14:24:59.056,5.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:25:13.060,,,,,,,,,,,,,,179.9671173,,,,,,,,,
2020.04.30 14:25:29.053,5.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:26:00.062,,,,,175.9542084,,,,,,,,,,,,,,,,,,
2020.04.30 14:26:25.061,5.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:26:30.064,,,,,,,,,,722.442627,,,,,,,,,177.9756317,,,,
2020.04.30 14:27:07.057,,,,,,175.8044739,,,,,,,,,,,,,,,,,
2020.04.30 14:27:25.063,,,,,,,,,,,,,,180.1318359,,,,,,,,,
2020.04.30 14:27:59.060,5.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:28:51.072,,,,,,,,,,,,,,,,,,,178.1178894,,,,
2020.04.30 14:28:58.072,,,,,,,176.088974,,,,,,,,,,,,,,,,
2020.04.30 14:28:59.069,5.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:29:29.065,,,,,,,,,,,,,,180.2890472,,,,,,,,,
2020.04.30 14:29:57.080,,,,,176.0515442,,,,,,,,,,,,,,,,,,
2020.04.30 14:30:30.071,,,,,,175.8868256,,,,,,,,,,,,,,,,,
2020.04.30 14:30:49.079,,,,,,,,,,,,,720.9144287,,,,,,,,,,
2020.04.30 14:30:59.071,5.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:31:12.070,,,,,,,,,,,,,,,,,,,178.2676239,,,,
2020.04.30 14:31:19.074,,,,,,,,,,,,,,180.4687347,,,,,,,,,
2020.04.30 14:31:27.071,,,,,,,,,,,,745.5834961,,,,,,,,,,,
2020.04.30 14:31:29.063,5.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:32:05.090,,,,,,,,,,722.7336426,,,,,,,,,,,,,
2020.04.30 14:32:59.076,5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:33:23.078,,,,,,,176.1713257,,,,,,,,,,,,,,,,
2020.04.30 14:33:27.071,,,,,,,,,,,,,,180.6259613,,,,,,,,,
2020.04.30 14:33:34.080,,,,,,,,,,,,,,,,,,,178.3799286,,,,
2020.04.30 14:33:59.082,4.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:34:29.075,4.800000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:34:39.079,,,,,176.1264038,,,,,,,,,,,,,,,,,,
2020.04.30 14:34:55.081,,,,,,175.9467163,,,,,,,,,,,,,,,,,
2020.04.30 14:35:56.084,,,,,,,,,,,,,,180.7682037,,,,,,,,,
2020.04.30 14:37:17.093,,,,,,,,,,,,745.4378662,,,,,,,178.4323273,,,,
2020.04.30 14:37:29.084,4.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:38:29.094,5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:39:03.088,,,,,,,,,,,,,,180.8505554,,,,,,,,,
2020.04.30 14:39:06.079,,,,,,,,,,,,,721.0599365,,,,,,,,,,
2020.04.30 14:39:08.083,,,,,,,,,,722.8791504,,,,,,,,,,,,,
2020.04.30 14:39:29.094,5.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:39:43.094,,,,,,,176.2387085,,,,,,,,,,,,,,,,
2020.04.30 14:39:59.087,5.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:40:19.091,,,,,,175.9991302,,,,,,,,,,,,,,,,,
2020.04.30 14:40:50.002,,,,,,,,,,,,,,,,,,,178.4847412,,,,
2020.04.30 14:41:55.002,,,,,176.1788177,,,,,,,,,,,,,,,,,,
2020.04.30 14:42:29.006,5.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:42:53.003,,,,,,,,,,,,,,180.8954773,,,,,,,,,
2020.04.30 14:42:59.002,5.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:43:59.009,5.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:44:05.017,,,,,,,,,,723.0247803,,,,,,,,,,,,,
2020.04.30 14:45:49.010,,,,,,,,,,,,,,,,,,,178.4323273,,,,
2020.04.30 14:46:29.011,5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:46:52.012,,,,,,,,,,,,,720.9871826,,,,,,,,,,
2020.04.30 14:47:36.020,,,,,,176.0365601,,,,,,,,,,,,,,,,,
2020.04.30 14:48:29.017,4.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:49:34.024,,,,,,,,,,,,,,,,,,,178.3499756,,,,
2020.04.30 14:50:07.016,,,,,176.2162476,,,,,,,,,,,,,,,,,,
2020.04.30 14:51:00.022,,,,,,,,,,,,,,180.8280945,,,,,,,,,
2020.04.30 14:51:45.015,,,,,,,176.2911072,,,,,,,,,,,,,,,,
2020.04.30 14:52:33.009,,,,,,,,,,723.0975342,,,,,,,,,,,,,
2020.04.30 14:52:59.028,4.800000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:53:59.027,4.699999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:54:29.019,4.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:54:33.011,,,,,,,,,,,,,,,,,,,178.275116,,,,
2020.04.30 14:55:29.024,,,,,,176.0740051,,,,,,,,,,,,,,,,,
2020.04.30 14:57:05.022,,,,,,,,,,,,,,180.7457428,,,,,,,,,
2020.04.30 14:57:39.033,,,,,,,,,,,,,,,,,,,178.1852722,,,,
2020.04.30 14:58:59.029,4.699999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 14:59:04.037,,,,,,,,,,723.243042,,,,,,,,,,,,,
2020.04.30 15:00:29.030,4.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 15:00:43.041,,,,,,,,,,,,,,,,,,,178.0804596,,,,
2020.04.30 15:01:48.041,,,,,,,,,,,,,,180.655899,,,,,,,,,
2020.04.30 15:02:29.043,4.699999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 15:03:52.049,,,,,,,,,,,,,,,,,,,177.9831238,,,,
2020.04.30 15:04:26.043,,,,,176.2387085,,,,,,,,,,,,,,,,,,
2020.04.30 15:05:08.049,,,,,,,,,,,,,,180.5660706,,,,,,,,,
2020.04.30 15:05:29.041,4.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 15:06:51.048,,,,,,,,,,,,,,,,,,,177.8858032,,,,
2020.04.30 15:07:29.050,4.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 15:07:55.058,,,,,,,,,,,,,,180.4687347,,,,,,,,,
2020.04.30 15:09:46.054,,,,,,,,,,,,,,,,,,,177.7809753,,,,
2020.04.30 15:10:45.052,,,,,,,,,,,,,,180.3639221,,,,,,,,,
2020.04.30 15:11:54.062,,,,,,,,,,723.3885498,,,,,,,,,,,,,
2020.04.30 15:12:56.066,,,,,,,,,,,,,,,,,,,177.6836548,,,,
2020.04.30 15:13:29.062,4.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 15:13:31.069,,,,,,,,,,,,,,180.2665863,,,,,,,,,
2020.04.30 15:14:29.071,4.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 15:16:49.073,,,,,,,,,,,,,,,,,,,177.6013031,,,,
2020.04.30 15:16:50.074,,,,,,,,,,,,,,180.1542969,,,,,,,,,
2020.04.30 15:16:59.070,4.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 15:18:59.080,4.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 15:20:20.089,,,,,,,,,,,,,,180.0419922,,,,,,,,,
2020.04.30 15:20:23.077,,,,,176.2162476,,,,,,,,,,,,,,,,,,
2020.04.30 15:20:35.088,,,,,,,,,,,,,,,,,,,177.5264282,,,,
2020.04.30 15:22:29.087,4.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 15:22:30.083,,,,,,176.0515442,,,,,,,,,,,,,,,,,
2020.04.30 15:22:51.088,,,,,,,,,,,,745.65625,,,,,,,,,,,
2020.04.30 15:23:22.092,,,,,,,,,,,,,,179.9296875,,,,,,,,,
2020.04.30 15:24:15.002,,,,,,,,,,,,,,,,,,,177.4440765,,,,
2020.04.30 15:24:59.084,4.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 15:25:59.088,4.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 15:26:11.006,,,,,,,,,,,,,,179.8173828,,,,,,,,,
2020.04.30 15:26:25.003,,,,,,,,,,,,745.3651123,,,,,,,,,,,
2020.04.30 15:27:39.004,,,,,,,,,,,,,,,,,,,177.3617249,,,,
2020.04.30 15:27:59.005,4.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.30 15:28:05.005,,,,,,,,,,,762.90271,,,,,,,,,,,,
2020.04.30 15:28:56.010,,,,,,,,,,,,,,179.6676483,,,,,,,,,
2020.04.30 15:30:02.008,,,,,176.1862946,,,,,,,,,,,,,,,,,,
2020.04.30 15:30:05.014,,,,,,175.9991302,,,,,,,,,,,,,,,,,
2020.04.30 15:30:54.010,,,,,,,,,,,,,,,,,,,177.264389,,,,
2020.04.30 15:32:07.015,,,,,,,176.2387085,,,,,,,,,,,,,,,,
